k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.3802673344899882,0.6166737083949059,-0.7145182114657853,0.8628052724651657,0,so W60p0 EOF1 lag1,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r2i1p1f1
2,0.44629441787889557,0.6680611972844446,-0.8045247368048443,0.7491789993773269,"1,13",thetao W60p0 EOF1 lag1 | thetao W30p0 EOF2 lag7,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r2i1p1f1
3,0.47846714003011503,0.6917191652028788,-0.37333749624348656,0.8001740927944795,"1,13,52",thetao W60p0 EOF1 lag1 | thetao W30p0 EOF2 lag7 | thetao W10p0 EOF2 lag6,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r2i1p1f1
