var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,3,0,0.6695959034162877,0.6695959034162877
thetao,W30p0,4,3,0.6369139747715625,0.6369139747715625
thetao,W30p0,4,4,0.6268043770631595,0.6268043770631595
thetao,W60p0,2,0,-0.591983607840752,0.591983607840752
thetao,W30p0,4,2,0.5893189921425341,0.5893189921425341
thetao,W30p0,4,5,0.5880289356155088,0.5880289356155088
so,W60p0,1,0,0.5278069476089583,0.5278069476089583
so,W40p0,2,1,0.5203895803002717,0.5203895803002717
so,W60p0,1,1,0.5140251740373191,0.5140251740373191
thetao,W20p0,3,4,-0.507557588290569,0.507557588290569
thetao,W30p0,1,17,-0.5062579595830254,0.5062579595830254
so,W30p0,1,11,-0.5001116502101653,0.5001116502101653
thetao,W30p0,4,6,0.4967489813138468,0.4967489813138468
thetao,W30p0,1,18,-0.4953397018946277,0.4953397018946277
so,W30p0,1,12,-0.48583417439102794,0.48583417439102794
so,W40p0,2,2,0.48369887656138494,0.48369887656138494
thetao,W20p0,3,5,-0.48351619632221415,0.48351619632221415
thetao,W10p0,5,16,-0.48242538997397816,0.48242538997397816
thetao,W30p0,4,1,0.4748032996454987,0.4748032996454987
so,W40p0,2,0,0.47249578688197896,0.47249578688197896
thetao,W20p0,3,3,-0.46649412357208564,0.46649412357208564
so,W30p0,1,10,-0.4645374116331023,0.4645374116331023
thetao,W20p0,3,6,-0.4628679002561091,0.4628679002561091
thetao,W60p0,2,1,-0.46267029512675584,0.46267029512675584
thetao,W40p0,1,20,-0.46208612569378443,0.46208612569378443
thetao,W30p0,1,16,-0.46111857261836364,0.46111857261836364
thetao,W40p0,1,19,-0.4606290869649916,0.4606290869649916
thetao,W10p0,1,4,-0.4577215243419735,0.4577215243419735
thetao,W10p0,5,17,-0.45663577545858774,0.45663577545858774
thetao,W10p0,5,18,-0.4558957278345065,0.4558957278345065
thetao,W40p0,1,18,-0.45005328855483095,0.45005328855483095
so,W40p0,5,11,-0.4483868961945325,0.4483868961945325
so,W40p0,5,10,-0.44473528807693774,0.44473528807693774
thetao,W10p0,5,15,-0.4429644299812277,0.4429644299812277
