alpha,mean_cv_r2,std_cv_r2,n_folds_used
10.0,-1.1618417751521368,0.5978198907789272,3
5.0,-1.1974663296506651,0.45235945642262304,3
4.0,-1.2340590023432731,0.4214599812487533,3
3.0,-1.296111623576022,0.39543142445032226,3
30.0,-1.3355944213096196,0.8700565115474255,3
40.0,-1.4087622845649037,0.9372329387169108,3
50.0,-1.46749662612912,0.9873666124047938,3
60.0,-1.5152971556664132,1.0267923187097752,3
70.0,-1.5548731062855212,1.058867216815889,3
1.0,-1.6169925192217747,0.3706269786397375,3
100.0,-1.6410954895206917,1.1278319858048598,3
300.0,-1.8358013996106328,1.283416519237734,3
0.3,-1.9369994347536306,0.3394372345241012,3
0.1,-2.1047562182014974,0.3241532879815154,3
0.03,-2.1825068503001503,0.32491251655620196,3
0.01,-2.2074086666342,0.3268708858220905,3
