n_features,post_r2,delta_r2
1,0.30279179438350057,
2,0.36975004066243355,0.06695824627893299
3,0.38147307067210656,0.011723030009673008
4,0.4103430809884314,0.028870010316324857
5,0.41257902473630814,0.002235943747876723
6,0.4146632338507342,0.0020842091144260833
7,0.42153518308678706,0.006871949236052832
8,0.5131562334573262,0.09162105037053914
9,0.5218429498276386,0.008686716370312375
10,0.5696044182160716,0.04776146838843298
11,0.5807939880436228,0.01118956982755126
12,0.6321546450972014,0.05136065705357862
13,0.6368081045848752,0.004653459487673817
14,0.672030806710468,0.03522270212559275
15,0.7002690003782063,0.028238193667738276
16,0.7181924138475164,0.017923413469310145
17,0.7179094111985836,-0.00028300264893277305
18,0.7379370661902391,0.020027654991655486
19,0.7458636271742631,0.007926560984024
20,0.7638556462695705,0.017992019095307343
21,0.7652842851271594,0.0014286388575889264
22,0.7721194216278594,0.006835136500700001
23,0.7717678160791155,-0.00035160554874391625
24,0.7829731526844214,0.011205336605305871
25,0.7880462254773627,0.0050730727929413355
26,0.8051762786070078,0.017130053129645106
27,0.8084486880287103,0.0032724094217024824
28,0.8158364866176661,0.007387798588955774
29,0.817460491401677,0.001624004784010924
30,0.8222581067997173,0.004797615398040356
31,0.8229053885909942,0.0006472817912768214
32,0.8224398730199082,-0.00046551557108598374
33,0.8372287128255956,0.01478883980568746
34,0.8467176521937761,0.009488939368180516
35,0.847073771722164,0.0003561195283878771
36,0.8489133960781626,0.0018396243559986036
37,0.8745928793012728,0.0256794832231102
38,0.8772973917832174,0.0027045124819445876
39,0.8780777418313588,0.000780350048141365
40,0.8829699484753093,0.004892206643950514
41,0.887543471845133,0.004573523369823751
42,0.8907594442117162,0.0032159723665831086
43,0.8910539774166438,0.00029453320492767165
44,0.8938589036147158,0.002804926198071933
45,0.892496679393759,-0.0013622242209567759
46,0.8968158924875824,0.004319213093823437
47,0.8980356913439936,0.0012197988564112139
48,0.8979563495463155,-7.934179767810079e-05
49,0.9049609397276039,0.007004590181288406
50,0.9046781097709826,-0.00028282995662132215
51,0.9063905114692875,0.0017124016983048884
52,0.9090507595409437,0.0026602480716562127
53,0.9093100064875947,0.0002592469466510261
54,0.9116984149315983,0.0023884084440035647
55,0.917628004232865,0.005929589301266636
56,0.9176089871056035,-1.9017127261489186e-05
57,0.9175932912958913,-1.569580971216844e-05
58,0.9177602500610846,0.00016695876519334796
59,0.9180844489960442,0.0003241989349596075
60,0.9178943270803599,-0.00019012191568434922
