k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.4235636459691273,0.6508350131673819,-0.7087730925408064,-0.09174468857773849,3,so W60p0 EOF1 lag11,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
2,0.5224977723994817,0.7228521281548322,-1.6618145444238235,-0.11682892911936832,"0,32",thetao W30p0 EOF3 lag14 | thetao W40p0 EOF3 lag13,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
3,0.5553346005762242,0.7452152095741444,-1.4953972091782575,-0.12128907276686796,"0,17,26",thetao W30p0 EOF3 lag14 | so W20p0 EOF2 lag12 | thetao W40p0 EOF3 lag14,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r7i1p1f1
