var,lon_tag,mode,lag,corr,abs_corr
so,W40p0,5,1,-0.5621487064228409,0.5621487064228409
thetao,W40p0,6,1,0.5319043643861835,0.5319043643861835
thetao,W40p0,6,2,0.516747446718913,0.516747446718913
thetao,W10p0,3,2,0.5083807656727833,0.5083807656727833
so,W40p0,5,0,-0.5006687241062607,0.5006687241062607
thetao,W10p0,3,3,0.49503623114440304,0.49503623114440304
thetao,W20p0,3,2,0.4649720851373283,0.4649720851373283
so,W40p0,2,3,-0.4555964362827293,0.4555964362827293
so,W40p0,2,2,-0.45463786528991085,0.45463786528991085
so,W60p0,4,2,0.44998868024171396,0.44998868024171396
thetao,W40p0,6,0,0.4375026696321364,0.4375026696321364
thetao,W60p0,3,1,-0.4296408550052216,0.4296408550052216
so,W60p0,4,3,0.4213011581796955,0.4213011581796955
so,W10p0,10,17,-0.41261318761878424,0.41261318761878424
so,W20p0,3,2,0.40962255371755485,0.40962255371755485
thetao,W20p0,1,2,0.40953399027874376,0.40953399027874376
so,W20p0,3,1,0.39915303633709504,0.39915303633709504
thetao,W40p0,6,3,0.3983079725057916,0.3983079725057916
so,W40p0,5,2,-0.3973906924303747,0.3973906924303747
so,W60p0,4,1,0.39730518262635084,0.39730518262635084
thetao,W20p0,1,1,0.3967978593691797,0.3967978593691797
so,W20p0,7,18,0.3940606576966423,0.3940606576966423
so,W10p0,10,18,-0.39077574465442744,0.39077574465442744
so,W30p0,5,3,0.38893083903315107,0.38893083903315107
thetao,W20p0,3,3,0.38617833319073,0.38617833319073
so,W10p0,4,9,0.38376303960201147,0.38376303960201147
so,W30p0,5,2,0.3791441104954326,0.3791441104954326
so,W60p0,6,0,0.3770252605881718,0.3770252605881718
thetao,W10p0,3,1,0.37532393321413204,0.37532393321413204
so,W20p0,3,3,0.3728114172866194,0.3728114172866194
so,W30p0,7,0,-0.37269441094221173,0.37269441094221173
so,W60p0,1,15,-0.36978030144839313,0.36978030144839313
thetao,W20p0,3,1,0.36873287836792845,0.36873287836792845
thetao,W60p0,3,0,-0.36856686185011456,0.36856686185011456
thetao,W60p0,3,2,-0.36383213590317787,0.36383213590317787
so,W20p0,3,0,0.36320584141333107,0.36320584141333107
thetao,W40p0,10,1,0.3619219310638921,0.3619219310638921
thetao,W60p0,9,0,0.3611567676344805,0.3611567676344805
thetao,W30p0,8,2,-0.3608589204867192,0.3608589204867192
