n_features,post_r2,delta_r2
1,0.03597450247819889,
2,0.03878373685160286,0.002809234373403968
3,0.0400242774232743,0.0012405405716714446
4,0.050286365156985924,0.010262087733711622
5,0.08531982309242703,0.035033457935441104
6,0.09163548316229808,0.006315660069871054
7,0.09253031022560942,0.0008948270633113431
8,0.12195423792992044,0.029423927704311015
9,0.12851723650235825,0.006562998572437806
10,0.12945098106786967,0.0009337445655114296
11,0.13238449507284644,0.002933514004976767
12,0.1453863089141847,0.01300181384133825
13,0.16755905598204912,0.02217274706786443
14,0.18736313274284377,0.019804076760794653
15,0.22201764088537446,0.03465450814253068
16,0.24019716119989398,0.018179520314519526
17,0.257947442575156,0.017750281375262023
18,0.2591907747269493,0.001243332151793286
19,0.2847848979430154,0.025594123216066134
20,0.2869313354562095,0.0021464375131940994
21,0.2927613843457616,0.005830048889552075
22,0.30588859162726656,0.01312720728150496
23,0.3186268224904061,0.012738230863139521
24,0.32113173117099525,0.0025049086805891685
25,0.32487276536493725,0.0037410341939420055
26,0.3269971030613922,0.0021243376964549254
27,0.32865759044892406,0.0016604873875318837
28,0.328889977711615,0.00023238726269092513
29,0.3337547847353909,0.004864807023775897
30,0.3560840151945137,0.02232923045912283
31,0.3561719627816229,8.794758710917172e-05
32,0.37833252345778023,0.022160560676157348
33,0.37841630328681164,8.377982903140513e-05
34,0.3812331682875023,0.0028168650006906715
35,0.3928905948891286,0.011657426601626275
36,0.4060928573256547,0.013202262436526113
37,0.40774875737129934,0.0016559000456446427
38,0.4077685235181412,1.976614684184863e-05
39,0.40776577316608564,-2.7503520555471894e-06
40,0.40848376715070045,0.0007179939846148065
41,0.4084232895210318,-6.0477629668653776e-05
42,0.40846133318063316,3.8043659601361135e-05
43,0.41125850818259735,0.0027971750019641917
44,0.41308180892325563,0.0018233007406582846
45,0.42144908240815926,0.008367273484903626
46,0.4217218321645606,0.000272749756401347
47,0.45384015434030067,0.032118322175740066
48,0.4600153421022346,0.006175187761933931
49,0.47108898464479854,0.011073642542563933
50,0.48071625828305486,0.009627273638256328
51,0.484812090452888,0.0040958321698331135
52,0.48636303117620305,0.0015509407233150752
53,0.4866114383247633,0.0002484071485602257
54,0.49329001187265475,0.006678573547891475
55,0.49522897954284983,0.0019389676701950798
56,0.49894231216322404,0.00371333262037421
57,0.5059499097142499,0.007007597551025868
58,0.5241208300106763,0.018170920296426418
59,0.5293158528039734,0.005195022793297088
60,0.5304199531562911,0.0011041003523176718
