k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used,run_label
1,0.39286279451844464,0.6268043770631597,-0.2211153521561804,-0.0320456566513385,0,thetao W30p0 EOF4 lag4,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r17i1p1f1
2,0.5148964779751675,0.7175819593812582,-0.47080829912266564,-0.08871987466635423,"0,37",thetao W30p0 EOF4 lag4 | so W10p0 EOF1 lag16,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r17i1p1f1
3,0.5550511790847609,0.7450310662475917,-0.3878908002814192,-0.06877876051930017,"0,22,37",thetao W30p0 EOF4 lag4 | so W10p0 EOF8 lag5 | so W10p0 EOF1 lag16,spike_curve_post.csv,all,train,normal,AMOC_45N_member,r17i1p1f1
