year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
1891,12.616305351257324,0.054855223987850525,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1892,12.598845481872559,0.03289763561344385,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1893,13.01419734954834,0.04370815204000252,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1894,12.765873908996582,0.07229937749761628,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1895,12.759827613830566,0.053027452644052904,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1896,12.768808364868164,0.05044540874115033,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1897,12.760553359985352,0.014661194016168475,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1898,12.816383361816406,0.015401087147422787,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1899,12.565489768981934,0.03608891642673453,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1900,12.624136924743652,0.016395995338162626,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1901,12.733660697937012,-0.008685591407460886,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1902,12.772953033447266,0.03462568209862459,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
1903,12.409651756286621,0.006619919765598259,True,True,False,1989,50.0,0.6858444580501407,IPSL-CM6A-LR,AMOC_26N_ensmean,ensmean,thetao W60p0 EOF2 lag0
