n_features,post_r2,delta_r2
1,0.10764796528862264,
2,0.16543297150940295,0.05778500622078031
3,0.16550710388206225,7.413237265929684e-05
4,0.5137272337734577,0.3482201298913955
5,0.6580659604122598,0.1443387266388021
6,0.6620811575343057,0.004015197122045899
7,0.6819420323379346,0.01986087480362886
8,0.6914769325386527,0.009534900200718122
9,0.6891238918598588,-0.0023530406787939384
10,0.6891256170425301,1.7251826712749718e-06
11,0.6884000632275642,-0.0007255538149658625
12,0.6994686971770958,0.011068633949531614
13,0.6986221243437898,-0.0008465728333060252
14,0.7048231623561518,0.006201038012362048
15,0.7074315775403008,0.0026084151841490044
16,0.7117312175560535,0.00429964001575267
17,0.7125905963732829,0.000859378817229417
18,0.7404012611346422,0.027810664761359294
19,0.7434766752066871,0.003075414072044924
20,0.7478242422961736,0.00434756708948647
21,0.7611002828673858,0.013276040571212233
22,0.7613780827558037,0.0002777998884178068
23,0.770894755001018,0.009516672245214353
24,0.7720813868703033,0.0011866318692852484
25,0.7768599553285098,0.004778568458206567
26,0.786048187866061,0.009188232537551189
27,0.811457592496792,0.025409404630730936
28,0.8215435111627467,0.010085918665954763
29,0.821706578458862,0.00016306729611526016
30,0.8241312040174315,0.002424625558569482
31,0.8244994545644739,0.0003682505470424813
32,0.831853021548657,0.007353566984183102
33,0.8354163478500443,0.0035633263013872263
34,0.8365101611594908,0.0010938133094465785
35,0.8399218381873355,0.0034116770278446173
36,0.840790957378457,0.0008691191911215368
37,0.8424508949837062,0.0016599376052491843
38,0.8433899127817197,0.0009390177980135306
39,0.8455866099110075,0.002196697129287828
40,0.8534780460050078,0.007891436094000226
41,0.8581953004882004,0.004717254483192601
42,0.860326027495836,0.0021307270076356133
43,0.8615015822964075,0.001175554800571521
44,0.8704735233830604,0.00897194108665289
45,0.8712234468578925,0.0007499234748321593
46,0.8714787382308742,0.0002552913729816364
47,0.8817847396903985,0.010306001459524317
48,0.8842424154994488,0.0024576758090503192
49,0.9001043814802572,0.015861965980808357
50,0.9007807533882857,0.0006763719080284947
51,0.9026389753959164,0.0018582220076307499
52,0.9025182862668396,-0.00012068912907681195
53,0.902138229162594,-0.00038005710424560135
54,0.9026274087306023,0.0004891795680083133
55,0.9055516612981894,0.0029242525675871045
56,0.9056099746492431,5.831335105366264e-05
57,0.9057441081466256,0.0001341334973825603
58,0.9068273879494585,0.0010832798028328483
59,0.9070963843801321,0.0002689964306735737
60,0.9070654474051187,-3.093697501332926e-05
