var,lon_tag,mode,lag,corr,abs_corr
thetao,W40p0,3,0,0.6058859023945854,0.6058859023945854
so,W60p0,1,1,0.5740679623000786,0.5740679623000786
so,W30p0,1,4,-0.5712062853947031,0.5712062853947031
so,W60p0,1,0,0.5488908799168233,0.5488908799168233
so,W60p0,1,2,0.5397840862077807,0.5397840862077807
thetao,W30p0,4,0,0.5371051326243653,0.5371051326243653
so,W10p0,4,1,-0.5368665671564087,0.5368665671564087
thetao,W10p0,9,16,0.5354822805140125,0.5354822805140125
thetao,W60p0,2,0,-0.5354564659179536,0.5354564659179536
so,W30p0,1,3,-0.5344142797714164,0.5344142797714164
so,W30p0,1,5,-0.5235635558532701,0.5235635558532701
so,W10p0,2,14,0.5174325744533488,0.5174325744533488
thetao,W20p0,4,19,-0.5147537965027408,0.5147537965027408
thetao,W20p0,4,18,-0.5105510609369142,0.5105510609369142
thetao,W20p0,4,20,-0.5027965362032779,0.5027965362032779
so,W10p0,2,15,0.49848474442831275,0.49848474442831275
so,W10p0,4,2,-0.4957162677246921,0.4957162677246921
so,W30p0,1,2,-0.49383889571440376,0.49383889571440376
so,W60p0,1,3,0.4925185296883623,0.4925185296883623
so,W10p0,4,0,-0.4917607209779171,0.4917607209779171
so,W10p0,2,16,0.49029287830502327,0.49029287830502327
thetao,W10p0,9,18,0.4886350975665906,0.4886350975665906
so,W60p0,3,19,0.48223021503077396,0.48223021503077396
thetao,W10p0,9,17,0.4805516907454996,0.4805516907454996
thetao,W20p0,4,17,-0.4789930517198675,0.4789930517198675
thetao,W30p0,4,3,0.47578955537366774,0.47578955537366774
so,W10p0,2,17,0.4729641050277807,0.4729641050277807
so,W40p0,2,1,0.4619893828173556,0.4619893828173556
thetao,W30p0,4,2,0.46124271076619133,0.46124271076619133
so,W60p0,1,4,0.4562930061055515,0.4562930061055515
so,W40p0,2,3,0.4558003882088589,0.4558003882088589
so,W30p0,1,6,-0.4552246840849178,0.4552246840849178
thetao,W60p0,2,1,-0.45439778936171166,0.45439778936171166
thetao,W60p0,1,19,0.45409563870743846,0.45409563870743846
thetao,W20p0,4,16,-0.4524365341461559,0.4524365341461559
so,W30p0,3,17,-0.4520570141606348,0.4520570141606348
so,W20p0,2,3,0.451618108646265,0.451618108646265
thetao,W10p0,9,15,0.45098092758724556,0.45098092758724556
so,W20p0,2,4,0.4506790750488122,0.4506790750488122
so,W20p0,2,14,0.44991843852614166,0.44991843852614166
so,W40p0,2,0,0.44785052310436924,0.44785052310436924
so,W10p0,4,3,-0.44352503365284124,0.44352503365284124
thetao,W60p0,1,20,0.4409756025143117,0.4409756025143117
so,W40p0,2,2,0.44067213913935527,0.44067213913935527
thetao,W20p0,1,2,0.43880102551281736,0.43880102551281736
thetao,W20p0,9,4,-0.43810517308253516,0.43810517308253516
