var,lon,mode,lag,corr,abs_corr
thetao,W60p0,2,0,-0.4951654574607745,0.4951654574607745
so,W40p0,4,25,-0.4437729615627609,0.4437729615627609
thetao,W40p0,10,2,-0.43756463483895647,0.43756463483895647
thetao,W60p0,5,23,-0.43415493102235875,0.43415493102235875
thetao,W30p0,5,0,0.42635010283298846,0.42635010283298846
thetao,W40p0,2,23,0.4129349263838656,0.4129349263838656
thetao,W30p0,5,3,0.40641636869105924,0.40641636869105924
thetao,W20p0,1,5,0.405173075772118,0.405173075772118
so,W30p0,8,15,0.40418251553855866,0.40418251553855866
so,W40p0,3,0,-0.4015986494712409,0.4015986494712409
thetao,W30p0,5,2,0.39802697822074207,0.39802697822074207
thetao,W60p0,5,22,-0.3974978182388074,0.3974978182388074
so,W40p0,7,24,-0.3942504940725194,0.3942504940725194
thetao,W60p0,5,24,-0.3936738947651228,0.3936738947651228
thetao,W40p0,8,0,0.39150116374883664,0.39150116374883664
thetao,W60p0,2,1,-0.39105486195331635,0.39105486195331635
thetao,W30p0,1,7,-0.3899281474060112,0.3899281474060112
thetao,W20p0,8,17,0.3897514245556481,0.3897514245556481
thetao,W30p0,9,22,-0.38766450767489596,0.38766450767489596
thetao,W30p0,5,17,-0.38581336385929316,0.38581336385929316
thetao,W10p0,6,20,0.38521215245481255,0.38521215245481255
thetao,W40p0,4,23,0.38407816839426984,0.38407816839426984
so,W60p0,10,0,0.38312059841046486,0.38312059841046486
thetao,W40p0,3,0,-0.37620425797938206,0.37620425797938206
so,W20p0,6,22,-0.37495332335443593,0.37495332335443593
thetao,W20p0,1,3,0.37046235762311813,0.37046235762311813
thetao,W10p0,6,21,0.3653159866310237,0.3653159866310237
thetao,W20p0,1,4,0.36518129285959205,0.36518129285959205
thetao,W30p0,10,17,-0.36512073582120075,0.36512073582120075
so,W30p0,2,6,-0.3643629627197879,0.3643629627197879
so,W20p0,9,21,0.36398709217109215,0.36398709217109215
thetao,W20p0,1,6,0.3603709606054184,0.3603709606054184
thetao,W10p0,8,25,-0.3595810483884358,0.3595810483884358
thetao,W30p0,5,4,0.3584612270339415,0.3584612270339415
so,W30p0,5,22,0.3581718705483205,0.3581718705483205
thetao,W10p0,2,13,-0.35549295069479714,0.35549295069479714
thetao,W10p0,1,1,-0.35241560332933625,0.35241560332933625
thetao,W10p0,2,12,-0.3511822159109233,0.3511822159109233
thetao,W20p0,8,0,-0.3505777980294824,0.3505777980294824
thetao,W30p0,4,21,0.35015303152392346,0.35015303152392346
thetao,W60p0,3,17,0.34839062583383756,0.34839062583383756
thetao,W40p0,6,5,0.347121026729902,0.347121026729902
so,W10p0,9,21,0.3437640455292888,0.3437640455292888
thetao,W40p0,2,22,0.34350036530687883,0.34350036530687883
so,W60p0,2,18,-0.34140249931616834,0.34140249931616834
thetao,W40p0,4,22,0.340347605415444,0.340347605415444
so,W40p0,8,15,-0.33747848506586536,0.33747848506586536
thetao,W30p0,5,1,0.3342447876301501,0.3342447876301501
so,W20p0,9,17,0.33142711486705034,0.33142711486705034
thetao,W40p0,9,23,0.3301574965807215,0.3301574965807215
so,W10p0,4,12,0.32953096137745463,0.32953096137745463
thetao,W40p0,10,1,-0.3272720437745683,0.3272720437745683
thetao,W60p0,2,2,-0.32534234193993883,0.32534234193993883
so,W40p0,4,24,-0.32531177243067044,0.32531177243067044
thetao,W10p0,2,11,-0.3249100367197087,0.3249100367197087
thetao,W20p0,7,19,-0.32367409880465275,0.32367409880465275
so,W10p0,4,1,0.3228021194849973,0.3228021194849973
so,W40p0,4,17,-0.32134879310012693,0.32134879310012693
thetao,W10p0,8,19,-0.32102111260622485,0.32102111260622485
thetao,W20p0,4,21,-0.3208461386896104,0.3208461386896104
so,W30p0,8,21,0.32008460655514315,0.32008460655514315
so,W30p0,7,0,-0.3189899852244892,0.3189899852244892
thetao,W10p0,2,10,-0.31886521672603513,0.31886521672603513
thetao,W60p0,6,14,-0.3146729084629201,0.3146729084629201
so,W60p0,1,0,0.31460683347658797,0.31460683347658797
so,W60p0,3,17,-0.3143367219688978,0.3143367219688978
thetao,W30p0,9,0,0.31343012593630243,0.31343012593630243
thetao,W40p0,6,4,0.3133235612696933,0.3133235612696933
thetao,W20p0,9,21,-0.3130442599067299,0.3130442599067299
so,W60p0,8,17,0.3130329312728564,0.3130329312728564
thetao,W40p0,4,24,0.3123936167754416,0.3123936167754416
so,W60p0,1,1,0.31109843499759793,0.31109843499759793
thetao,W60p0,2,6,-0.3102002331804235,0.3102002331804235
so,W10p0,5,16,0.30932111373324717,0.30932111373324717
thetao,W30p0,6,23,0.3085830618766265,0.3085830618766265
so,W40p0,7,23,-0.3082619572561766,0.3082619572561766
thetao,W20p0,1,2,0.30822419247253435,0.30822419247253435
thetao,W10p0,7,2,-0.3080668960233194,0.3080668960233194
thetao,W40p0,10,3,-0.30805002170176854,0.30805002170176854
thetao,W10p0,7,4,-0.3072738307763902,0.3072738307763902
so,W30p0,2,5,-0.3071627691605847,0.3071627691605847
thetao,W30p0,6,24,0.3066336065940534,0.3066336065940534
so,W30p0,5,23,0.3056369675081471,0.3056369675081471
thetao,W60p0,7,19,0.3055891355843899,0.3055891355843899
thetao,W20p0,2,21,0.30540205381840513,0.30540205381840513
thetao,W40p0,6,18,-0.30534934318069584,0.30534934318069584
thetao,W20p0,4,18,-0.3046709825512246,0.3046709825512246
thetao,W10p0,8,16,-0.30431653758086075,0.30431653758086075
thetao,W30p0,9,23,-0.3035864358199526,0.3035864358199526
thetao,W40p0,7,20,0.30231004394379085,0.30231004394379085
thetao,W30p0,3,17,-0.3020872197479839,0.3020872197479839
so,W30p0,8,16,0.3020514255997496,0.3020514255997496
thetao,W30p0,10,18,-0.3010433126757714,0.3010433126757714
thetao,W20p0,4,24,-0.30021442229058476,0.30021442229058476
thetao,W10p0,7,3,-0.30010550550305737,0.30010550550305737
so,W30p0,3,0,0.30004940448265016,0.30004940448265016
thetao,W10p0,2,9,-0.29957104515487415,0.29957104515487415
so,W20p0,9,22,0.29904276910607636,0.29904276910607636
thetao,W60p0,8,0,0.29877300929050454,0.29877300929050454
so,W20p0,1,1,0.2985974108826353,0.2985974108826353
so,W10p0,3,23,0.2977788821924313,0.2977788821924313
thetao,W20p0,4,19,-0.29740719103551544,0.29740719103551544
so,W60p0,6,19,-0.29700703683227153,0.29700703683227153
thetao,W40p0,10,7,-0.2955359198798715,0.2955359198798715
thetao,W20p0,2,10,-0.29530255664499155,0.29530255664499155
thetao,W10p0,6,19,0.29429397715097444,0.29429397715097444
so,W10p0,3,11,-0.294253156815149,0.294253156815149
so,W10p0,4,11,0.29424761014822537,0.29424761014822537
so,W30p0,6,17,0.2940816554535002,0.2940816554535002
thetao,W30p0,8,0,-0.2937630139413319,0.2937630139413319
so,W40p0,9,0,0.2923802101731463,0.2923802101731463
thetao,W10p0,8,17,-0.29233557972280905,0.29233557972280905
thetao,W10p0,7,1,-0.29181013388116717,0.29181013388116717
thetao,W60p0,2,3,-0.291388938503821,0.291388938503821
thetao,W30p0,10,25,-0.2912776177463947,0.2912776177463947
so,W40p0,2,14,0.2911424649143242,0.2911424649143242
so,W40p0,2,13,0.290169757977992,0.290169757977992
thetao,W20p0,2,11,-0.28995270789636096,0.28995270789636096
thetao,W20p0,2,12,-0.2895298230516911,0.2895298230516911
thetao,W40p0,6,1,0.28915836550864615,0.28915836550864615
thetao,W40p0,7,21,0.28895998565323106,0.28895998565323106
thetao,W10p0,1,0,-0.2889196881238872,0.2889196881238872
so,W30p0,5,13,0.28882511377077497,0.28882511377077497
thetao,W10p0,4,23,0.2885442013279767,0.2885442013279767
thetao,W10p0,8,21,-0.28805909647975164,0.28805909647975164
thetao,W20p0,4,15,-0.28780094482197627,0.28780094482197627
so,W60p0,8,3,-0.2876022738089444,0.2876022738089444
thetao,W30p0,1,24,0.2871537458547499,0.2871537458547499
so,W40p0,6,24,0.28685254072067684,0.28685254072067684
thetao,W20p0,2,8,-0.286243942477501,0.286243942477501
so,W30p0,9,21,0.28455569661855307,0.28455569661855307
thetao,W20p0,4,20,-0.2843993193419869,0.2843993193419869
so,W30p0,1,1,0.28301160920780766,0.28301160920780766
thetao,W60p0,3,15,0.28273168819442174,0.28273168819442174
so,W30p0,5,24,0.28244348874765945,0.28244348874765945
thetao,W40p0,10,8,-0.2823028172824702,0.2823028172824702
thetao,W10p0,10,5,0.2819028929280959,0.2819028929280959
thetao,W30p0,4,20,0.2812687825081182,0.2812687825081182
thetao,W10p0,5,11,0.28046829498290243,0.28046829498290243
so,W30p0,1,13,0.27990856538219483,0.27990856538219483
thetao,W20p0,8,16,0.2798190411029271,0.2798190411029271
thetao,W20p0,4,14,-0.27934060126288474,0.27934060126288474
thetao,W60p0,1,19,0.27924616595423835,0.27924616595423835
so,W20p0,2,4,0.27910477243598014,0.27910477243598014
so,W30p0,10,24,-0.27856044014873044,0.27856044014873044
so,W20p0,3,3,0.2783219406767444,0.2783219406767444
thetao,W30p0,8,4,0.27788106410135666,0.27788106410135666
so,W60p0,3,18,-0.27748008086831305,0.27748008086831305
thetao,W10p0,8,18,-0.2774480654315036,0.2774480654315036
so,W10p0,2,16,0.27740771836419426,0.27740771836419426
thetao,W40p0,4,25,0.27726131718187075,0.27726131718187075
so,W40p0,6,7,-0.27706708949886283,0.27706708949886283
so,W20p0,3,2,0.27694458474161243,0.27694458474161243
thetao,W30p0,3,18,-0.2767349743504143,0.2767349743504143
thetao,W20p0,2,13,-0.27662507850694873,0.27662507850694873
so,W40p0,10,0,-0.27638012095725717,0.27638012095725717
so,W20p0,9,15,0.27621869348149974,0.27621869348149974
thetao,W30p0,1,8,-0.2760379711422394,0.2760379711422394
so,W10p0,2,15,0.2758020114344205,0.2758020114344205
so,W30p0,7,23,0.27513456197040076,0.27513456197040076
thetao,W20p0,1,1,0.27493358903615683,0.27493358903615683
so,W40p0,7,15,-0.2742941512532286,0.2742941512532286
so,W40p0,4,23,-0.2742483316079287,0.2742483316079287
so,W40p0,6,23,0.2738763322954521,0.2738763322954521
thetao,W10p0,6,0,0.2734619686187821,0.2734619686187821
thetao,W20p0,10,21,-0.27320628999897323,0.27320628999897323
thetao,W60p0,3,18,0.27280402585773367,0.27280402585773367
thetao,W20p0,4,23,-0.27269327636608387,0.27269327636608387
thetao,W60p0,10,1,-0.272349302638835,0.272349302638835
thetao,W30p0,1,21,0.27200249115066233,0.27200249115066233
thetao,W10p0,1,2,-0.27123071359721723,0.27123071359721723
so,W20p0,1,7,0.27107050023188745,0.27107050023188745
thetao,W60p0,1,18,0.2708301661721511,0.2708301661721511
