late_r2,late_corr,late_var_ratio,late_r2_anom,late_corr_anom,late_var_ratio_anom,max_lag_used,n_features_used
0.36709001101958205,0.6241031930606168,0.5089840510376499,0.3762523787283534,0.6241031930606167,0.5089840510376498,25,5
