n_features,post_r2,delta_r2
1,0.05828250661089451,
2,0.33339780265663344,0.2751152960457389
3,0.32954296383503345,-0.003854838821599982
4,0.371960240434718,0.04241727659968453
5,0.37188575222250175,-7.448821221622826e-05
6,0.46673188869996296,0.09484613647746121
7,0.466919154138454,0.0001872654384910133
8,0.47287520812079364,0.005956053982339671
9,0.47540689817827453,0.0025316900574808843
10,0.49683180014602246,0.021424901967747934
11,0.5000019206323448,0.0031701204863223698
12,0.6161741480308833,0.1161722273985385
13,0.6485080927378806,0.03233394470699724
14,0.8011146743201473,0.1526065815822667
15,0.8059584447216437,0.004843770401496417
16,0.8535057426365316,0.047547297914887876
17,0.8535218559020605,1.6113265528971965e-05
18,0.8546334304107583,0.0011115745086978102
19,0.8554369022262514,0.0008034718154930065
20,0.8577342128177408,0.00229731059148941
21,0.8540941559460024,-0.0036400568717384063
22,0.8739332728844318,0.019839116938429435
23,0.8741823333112393,0.0002490604268075014
24,0.8750247762033213,0.0008424428920820182
25,0.8807032518330049,0.005678475629683599
26,0.8783922482529096,-0.0023110035800952833
27,0.8840994823790059,0.0057072341260963055
28,0.8967981205227041,0.012698638143698204
29,0.8974317654466059,0.0006336449239017217
30,0.8987851425098605,0.0013533770632546682
31,0.8987322725590111,-5.286995084941015e-05
32,0.8987449422862956,1.2669727284531085e-05
33,0.8986303874039273,-0.000114554882368334
34,0.8998215490043413,0.0011911616004139924
35,0.89978552361846,-3.602538588132198e-05
36,0.8998136982461608,2.817462770077217e-05
37,0.9060023236925109,0.006188625446350127
38,0.9084408457937869,0.0024385221012760416
39,0.9089751383679296,0.0005342925741427251
40,0.9095706598586496,0.0005955214907199524
41,0.9099711596687549,0.00040049981010525926
42,0.9144432416922111,0.004472082023456281
43,0.9176295757803304,0.0031863340881193025
44,0.9195639801141587,0.001934404333828299
45,0.9395581039455153,0.01999412383135657
46,0.9411958103469072,0.0016377064013919362
47,0.9411599899899135,-3.5820356993787605e-05
48,0.9406863629992307,-0.0004736269906827628
49,0.9443595958899575,0.003673232890726852
50,0.9443983626739401,3.876678398251343e-05
51,0.945040636277717,0.0006422736037768884
52,0.9453341087847013,0.0002934725069843047
53,0.9461462200706304,0.0008121112859291735
54,0.9471022907123818,0.0009560706417514053
55,0.9471094094321656,7.118719783760774e-06
56,0.9468712129577799,-0.00023819647438572122
57,0.9467616155665564,-0.00010959739122351486
58,0.9482257999367915,0.0014641843702350998
59,0.9509530900711007,0.0027272901343092792
60,0.9510991463914011,0.00014605632030040283
