N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
3,0,10.0,-0.9608096672048625,0.47691619329534496,0.09959750312191742,0.454760965706023,3.0,2.5,2,0,none,none,none
10,1,100.0,-0.9616610280364647,0.1415604988733289,0.2183419383823494,0.5837261747049631,16.5,13.0,2,0,none,none,none
5,1,30.0,-0.9626731145543543,0.5304502327015876,0.038222120328798265,0.43078500336992936,9.5,3.5,2,0,none,none,none
2,2,20.0,-0.9645027852807693,0.49383300411604125,0.037969655649724224,0.4644444005184317,9.0,4.5,2,0,none,none,none
5,1,50.0,-0.9690238537709622,0.5172287788840554,0.03657950422961111,0.42323742702049016,9.5,3.5,2,0,none,none,none
5,2,100.0,-0.9717974542263424,0.48607990995346817,0.05854895099175955,0.39835977591152233,13.0,4.5,2,0,none,none,none
2,1,20.0,-0.9739897068499624,0.4731227382914588,0.047206454116928656,0.46911682171822683,6.0,3.5,2,0,none,none,none
5,1,100.0,-0.9742253761259848,0.5024106316808153,0.03535686210494921,0.4159063450091526,9.5,3.5,2,0,none,none,none
30,2,0.1,-0.9775396892782745,0.24619063071982883,0.0859820693699212,0.8486528248183836,67.5,19.5,2,0,none,none,none
3,2,100.0,-0.9777113755669683,0.4801659886128423,0.053929763814119375,0.3989751125053569,12.0,4.5,2,0,none,none,none
10,0,30.0,-0.9844298950173993,0.3419815338317247,0.17627450145708995,0.5612349252126484,10.0,12.5,2,0,none,none,none
5,0,30.0,-0.9897002251986812,0.5531736791368757,0.022308776045323303,0.42683299236843253,5.0,2.5,2,0,none,none,none
3,0,1.0,-0.9967619307700891,0.5281887203497516,0.09186475215890574,0.45666155142383247,3.0,2.5,2,0,none,none,none
2,1,30.0,-0.9968545251578428,0.46173410523732594,0.04157866404135708,0.46582898107748216,6.0,3.5,2,0,none,none,none
2,2,30.0,-0.9982706388350011,0.4741378269527927,0.034939342239817636,0.4580940152485704,9.0,4.5,2,0,none,none,none
3,0,0.1,-1.001148166316161,0.5352672071478223,0.0909339106389557,0.45692524314092386,3.0,2.5,2,0,none,none,none
3,0,0.01,-1.0015941135963093,0.5360029606214451,0.09083927682703331,0.4569525932936482,3.0,2.5,2,0,none,none,none
1,1,0.01,-1.0080055569503688,0.5232620979052541,0.13698474859877904,0.525380831516707,3.0,3.0,2,0,none,none,none
1,1,0.1,-1.010277087691365,0.5255587963770514,0.13650310481919897,0.5251029584043823,3.0,3.0,2,0,none,none,none
1,2,0.01,-1.01842700840568,0.6266164213670045,0.16287181262500702,0.5241092755152019,4.5,4.0,2,0,none,none,none
