member,year,is_train_time,y_true,y_pred
r10i1p1f1,1891,True,20.995024,21.412479037991204
r10i1p1f1,1892,True,21.86327,21.43165096695988
r10i1p1f1,1893,True,22.809427,21.1686390487577
r10i1p1f1,1894,True,23.058872,21.01409593410324
r10i1p1f1,1895,True,21.13969,21.329608951260045
r10i1p1f1,1896,True,20.619955,21.43448446270412
r10i1p1f1,1897,True,20.445595,20.946983014387687
r10i1p1f1,1898,True,20.08011,20.995478963341977
r10i1p1f1,1899,True,21.469198,21.67160874265372
r10i1p1f1,1900,True,23.030596,21.71826721420729
r10i1p1f1,1901,True,22.014349,21.435629007101266
r10i1p1f1,1902,True,19.543613,21.386369368260162
r10i1p1f1,1903,True,20.992962,21.741807611147614
r10i1p1f1,1904,True,22.019806,21.91506744705459
r10i1p1f1,1905,True,21.42284,21.838971576172586
r10i1p1f1,1906,True,21.073408,22.74318911797763
r10i1p1f1,1907,True,21.583147,22.35440970490263
r10i1p1f1,1908,True,22.276228,21.922295421377232
r10i1p1f1,1909,True,22.968964,22.163874345472358
r10i1p1f1,1910,True,23.708725,22.765885884277083
r10i1p1f1,1911,True,23.172565,22.679059142951587
r10i1p1f1,1912,True,23.416885,22.68312156327872
r10i1p1f1,1913,True,23.52372,22.827977937650353
r10i1p1f1,1914,True,22.513601,22.18689990115883
r10i1p1f1,1915,True,22.184576,22.570335954218876
r10i1p1f1,1916,True,22.345955,22.85294069939458
r10i1p1f1,1917,True,23.056509,22.250272372845807
r10i1p1f1,1918,True,25.116499,22.246906291685953
r10i1p1f1,1919,True,25.326073,22.22402178149189
r10i1p1f1,1920,True,25.594465,22.72514484253946
r10i1p1f1,1921,True,24.364716,21.909308947999115
r10i1p1f1,1922,True,24.328995,21.924678895046682
r10i1p1f1,1923,True,23.937878,22.352804163203007
r10i1p1f1,1924,True,23.385164,21.876951844499636
r10i1p1f1,1925,True,22.987223,22.14845420778671
r10i1p1f1,1926,True,22.79713,21.856916107927788
r10i1p1f1,1927,True,21.623646,21.42488478228451
r10i1p1f1,1928,True,19.930311,21.5742124982692
r10i1p1f1,1929,True,20.047642,21.31620530805293
r10i1p1f1,1930,True,20.388252,21.27664147472485
r10i1p1f1,1931,True,20.41531,21.749777133262057
r10i1p1f1,1932,True,21.33765,21.91107797752269
r10i1p1f1,1933,True,21.103367,21.45766221464414
r10i1p1f1,1934,True,20.611673,21.34948704202565
r10i1p1f1,1935,True,20.367886,21.419262513580144
r10i1p1f1,1936,True,21.155134,21.608640354629507
r10i1p1f1,1937,True,22.849012,22.007441370495002
r10i1p1f1,1938,True,20.888493,21.414899169195923
r10i1p1f1,1939,True,20.949425,21.419188836616062
r10i1p1f1,1940,True,20.563215,21.461683558861942
r10i1p1f1,1941,True,22.788979,22.096040131547255
r10i1p1f1,1942,True,22.097399,22.293784371006613
r10i1p1f1,1943,True,22.016562,21.841039355364114
r10i1p1f1,1944,True,22.903233,21.902266702275167
r10i1p1f1,1945,True,21.429253,21.749721850387086
r10i1p1f1,1946,True,19.975569,21.373242579275182
r10i1p1f1,1947,True,20.017895,21.613069812907288
r10i1p1f1,1948,True,20.69071,22.248114017285996
r10i1p1f1,1949,True,21.501995,22.099425931251478
r10i1p1f1,1950,True,22.983255,22.431915620427063
r10i1p1f1,1951,True,23.279236,22.08588373175899
r10i1p1f1,1952,True,23.227753,21.849878127275414
r10i1p1f1,1953,True,21.704504,21.733620345329456
r10i1p1f1,1954,True,22.079338,22.30983233774635
r10i1p1f1,1955,True,20.798523,21.87005610363276
r10i1p1f1,1956,True,21.379936,21.935104549368972
r10i1p1f1,1957,True,22.523195,22.069781922240086
r10i1p1f1,1958,True,22.25557,22.22450079051912
r10i1p1f1,1959,True,21.962643,22.512246225644226
r10i1p1f1,1960,True,23.832874,22.170610540739887
r10i1p1f1,1961,True,22.68102,22.62229719032784
r10i1p1f1,1962,True,22.229843,22.385249015546012
r10i1p1f1,1963,True,21.755701,22.191795042123886
r10i1p1f1,1964,True,21.051363,21.948122156377966
r10i1p1f1,1965,True,20.714336,22.055029731602104
r10i1p1f1,1966,True,21.31201,22.19949974559102
r10i1p1f1,1967,True,21.945314,22.23345893862371
r10i1p1f1,1968,True,22.11311,22.660599323221316
r10i1p1f1,1969,True,22.930384,22.923196341186664
r10i1p1f1,1970,True,24.49119,23.329365118459528
r10i1p1f1,1971,True,23.39418,23.433558059425796
r10i1p1f1,1972,True,24.447323,23.397882251233902
r10i1p1f1,1973,True,25.22221,23.368902909199495
r10i1p1f1,1974,True,24.53586,23.078144673693444
r10i1p1f1,1975,True,24.253885,23.608706117046292
r10i1p1f1,1976,True,22.980963,23.500460216892353
r10i1p1f1,1977,True,26.127506,24.04759914777529
r10i1p1f1,1978,True,25.325083,23.648724854591126
r10i1p1f1,1979,True,23.02519,23.530200854556192
r10i1p1f1,1980,True,22.389353,23.38883353104903
r10i1p1f1,1981,True,21.646448,23.152455611274352
r10i1p1f1,1982,True,21.678194,23.013438870864324
r10i1p1f1,1983,True,24.181412,23.508905414778813
r10i1p1f1,1984,True,25.985346,23.344565862927883
r10i1p1f1,1985,True,25.130997,23.24198303873173
r10i1p1f1,1986,True,23.168915,23.679414174391777
r10i1p1f1,1987,True,24.946562,24.001012627811317
r10i1p1f1,1988,True,24.558716,23.824558904415785
r10i1p1f1,1989,True,22.83163,23.204650104142015
r1i1p1f1,1853,True,21.068336,21.456194404218323
r1i1p1f1,1854,True,21.290356,21.47968047038089
r1i1p1f1,1855,True,21.303398,21.675734304282486
r1i1p1f1,1856,True,19.149519,21.869523424595396
r1i1p1f1,1857,True,19.04647,22.21205067393525
r1i1p1f1,1858,True,18.90256,21.803711389362775
r1i1p1f1,1859,True,20.979004,21.87498778977422
r1i1p1f1,1860,True,19.949303,21.90970637151004
r1i1p1f1,1861,True,21.00451,21.6816263020317
r1i1p1f1,1862,True,22.759771,21.414826000076108
r1i1p1f1,1863,True,21.113886,21.674278533016054
r1i1p1f1,1864,True,21.661676,21.570763405664657
r1i1p1f1,1865,True,21.939835,21.524742125303423
r1i1p1f1,1866,True,22.446402,21.670349367662087
r1i1p1f1,1867,True,23.570559,21.96956152681034
r1i1p1f1,1868,True,23.059986,21.973141762852432
r1i1p1f1,1869,True,22.31047,21.62306227156737
r1i1p1f1,1870,True,21.679459,21.703036805741462
r1i1p1f1,1871,True,22.45424,22.434624766076414
r1i1p1f1,1872,True,24.187317,22.468941095721632
r1i1p1f1,1873,True,24.11686,21.789552663532962
r1i1p1f1,1874,True,25.235504,21.897825870052543
r1i1p1f1,1875,True,25.783455,22.103266796424997
r1i1p1f1,1876,True,24.74739,21.916408310519788
r1i1p1f1,1877,True,23.701754,21.987380472717522
r1i1p1f1,1878,True,22.327776,21.993829260173847
r1i1p1f1,1879,True,23.011574,21.781594129653648
r1i1p1f1,1880,True,23.223492,21.573609405273302
r1i1p1f1,1881,True,22.417107,21.792801843121943
r1i1p1f1,1882,True,23.661041,21.561498363481217
r1i1p1f1,1883,True,23.229158,21.681546011413694
r1i1p1f1,1884,True,24.036247,21.7164462258002
r1i1p1f1,1885,True,22.395285,22.105826054042982
r1i1p1f1,1886,True,21.211664,22.00828184951368
r1i1p1f1,1887,True,21.29708,21.73533850755452
r1i1p1f1,1888,True,23.58637,21.875020695398575
r1i1p1f1,1889,True,24.943947,22.348147910344938
r1i1p1f1,1890,True,23.041782,22.578659513721554
r1i1p1f1,1891,True,23.429447,22.53761413842564
r1i1p1f1,1892,True,21.72604,22.27083442864876
r1i1p1f1,1893,True,22.222897,22.300192920963724
r1i1p1f1,1894,True,23.197245,22.43437838260285
r1i1p1f1,1895,True,21.938847,21.99718188649325
r1i1p1f1,1896,True,20.677904,22.66073470236541
r1i1p1f1,1897,True,19.88468,22.43736299270238
r1i1p1f1,1898,True,20.0579,22.445189971910022
r1i1p1f1,1899,True,20.123354,22.376100998694305
r1i1p1f1,1900,True,20.72046,22.1869930135613
r1i1p1f1,1901,True,22.063063,22.378933241805495
r1i1p1f1,1902,True,23.109606,22.255262060778804
r1i1p1f1,1903,True,22.30067,21.82807768549266
r1i1p1f1,1904,True,22.78381,21.90652789102993
r1i1p1f1,1905,True,21.319052,21.418774694868237
r1i1p1f1,1906,True,20.662916,21.283735759910392
r1i1p1f1,1907,True,21.049404,21.715974232309772
r1i1p1f1,1908,True,21.287392,21.698621307477296
r1i1p1f1,1909,True,22.076252,21.88067664518596
r1i1p1f1,1910,True,20.419111,21.857238256616792
r1i1p1f1,1911,True,20.798805,21.20859693496374
r1i1p1f1,1912,True,21.778503,21.561092179795132
r1i1p1f1,1913,True,22.939388,21.995644030965686
r1i1p1f1,1914,True,22.340672,21.87468825815898
r1i1p1f1,1915,True,23.456001,22.408734050230645
r1i1p1f1,1916,True,22.861961,22.590083716094078
r1i1p1f1,1917,True,22.693491,22.67186776667385
r1i1p1f1,1918,True,23.129377,22.533907868341437
r1i1p1f1,1919,True,22.85802,22.311844818305946
r1i1p1f1,1920,True,22.739676,22.261472917330973
r1i1p1f1,1921,True,21.629221,22.425286095373256
r1i1p1f1,1922,True,21.702707,21.924890627624823
r1i1p1f1,1923,True,22.888998,21.921633533852535
r1i1p1f1,1924,True,19.609455,21.858293431856087
r1i1p1f1,1925,True,20.315727,21.625272134306183
r1i1p1f1,1926,True,21.39119,21.660177677241364
r1i1p1f1,1927,True,22.450886,21.91860094319213
r1i1p1f1,1928,True,22.585049,21.886957654423437
r1i1p1f1,1929,True,22.431383,21.878035725849795
r1i1p1f1,1930,True,19.234028,22.191302302556267
r1i1p1f1,1931,True,19.340628,21.66819599053236
r1i1p1f1,1932,True,19.034458,22.082295416286946
r1i1p1f1,1933,True,20.089289,22.397971071210062
r1i1p1f1,1934,True,21.19687,22.430902287760272
r1i1p1f1,1935,True,22.56826,22.239126931425552
r1i1p1f1,1936,True,21.931011,21.80219431731199
r1i1p1f1,1937,True,20.991987,21.351333375479935
r1i1p1f1,1938,True,21.751072,21.0378027678121
r1i1p1f1,1939,True,21.721066,21.076075384594485
r1i1p1f1,1940,True,20.2907,21.201824030450133
r1i1p1f1,1941,True,21.625248,21.02089325104474
r1i1p1f1,1942,True,20.704447,21.313803436909055
r1i1p1f1,1943,True,20.11405,21.080806042494707
r1i1p1f1,1944,True,20.631372,21.14673355945276
r1i1p1f1,1945,True,19.107574,20.71489810578193
r1i1p1f1,1946,True,19.862429,20.876245514802175
r1i1p1f1,1947,True,19.612629,21.281736978850397
r1i1p1f1,1948,True,19.009762,21.651284153075984
r1i1p1f1,1949,True,20.14037,21.587221078685193
r1i1p1f1,1950,True,21.62606,21.730582883764246
r1i1p1f1,1951,True,21.321941,22.02862257383714
r1i1p1f1,1952,True,22.494497,22.21163831850303
r1i1p1f1,1953,True,20.97716,21.10972556447803
r1i1p1f1,1954,True,20.481503,21.183460496588914
r1i1p1f1,1955,True,21.654428,22.058778015633184
r1i1p1f1,1956,True,21.59259,21.89603280300556
r1i1p1f1,1957,True,21.91882,22.179061224682158
r1i1p1f1,1958,True,21.631346,22.299245092742673
r1i1p1f1,1959,True,22.164333,22.284525565850984
r1i1p1f1,1960,True,21.858072,22.164960183917785
r1i1p1f1,1961,True,22.876982,22.94276745188801
r1i1p1f1,1962,True,25.116997,22.625191478721163
r1i1p1f1,1963,True,24.236256,23.011267678775738
r1i1p1f1,1964,True,23.294998,23.020452939692795
r1i1p1f1,1965,True,20.907003,22.763271274214333
r1i1p1f1,1966,True,21.12907,23.18575008065146
r1i1p1f1,1967,True,22.15014,22.536141393743467
r1i1p1f1,1968,True,22.663006,22.75308611827002
r1i1p1f1,1969,True,22.647797,23.281421407261817
r1i1p1f1,1970,True,25.036901,23.51460990781608
r1i1p1f1,1971,True,24.042612,22.945597160247885
r1i1p1f1,1972,True,24.42005,23.490224132702835
r1i1p1f1,1973,True,26.423767,23.350086935101046
r1i1p1f1,1974,True,26.17296,23.447421323986692
r1i1p1f1,1975,True,24.30672,23.73619953306118
r1i1p1f1,1976,True,25.888165,23.796396292578986
r1i1p1f1,1977,True,27.007866,24.05658344939846
r1i1p1f1,1978,True,24.822636,24.15058580855861
r1i1p1f1,1979,True,23.674906,24.206422403671734
r1i1p1f1,1980,True,24.254309,23.619433095447594
r1i1p1f1,1981,True,24.742098,23.313716322228892
r1i1p1f1,1982,True,25.367676,23.01365838434849
r1i1p1f1,1983,True,24.730755,23.390737932401883
r1i1p1f1,1984,True,24.21758,23.933245458228185
r1i1p1f1,1985,True,23.002323,23.857074228745773
r1i1p1f1,1986,True,21.662413,23.511921364217336
r1i1p1f1,1987,True,22.407684,23.347867536842617
r1i1p1f1,1988,True,23.058172,22.71152048303342
r1i1p1f1,1989,True,25.047672,22.942504079628034
r2i1p1f1,1853,True,20.217539,21.961889987492967
r2i1p1f1,1854,True,22.062248,22.024635965826434
r2i1p1f1,1855,True,22.297424,22.469549361217478
r2i1p1f1,1856,True,22.18966,22.576739840032275
r2i1p1f1,1857,True,21.79099,22.231990057488424
r2i1p1f1,1858,True,20.237196,22.263009404096778
r2i1p1f1,1859,True,19.055628,22.436194340209134
r2i1p1f1,1860,True,20.729008,21.839131349816196
r2i1p1f1,1861,True,20.860651,21.524362686678213
r2i1p1f1,1862,True,21.74941,21.62391002534474
r2i1p1f1,1863,True,22.418308,21.984751505242617
r2i1p1f1,1864,True,22.360216,22.026274529380302
r2i1p1f1,1865,True,20.636538,22.23322247231775
r2i1p1f1,1866,True,20.171345,22.150792829038597
r2i1p1f1,1867,True,19.529129,22.06349034630552
r2i1p1f1,1868,True,20.35145,21.786477670836288
r2i1p1f1,1869,True,20.246487,21.63145660051708
r2i1p1f1,1870,True,20.0846,21.26381996527572
r2i1p1f1,1871,True,19.961906,21.686325651925294
r2i1p1f1,1872,True,20.426258,21.669748923832085
r2i1p1f1,1873,True,20.62387,21.50772011167737
r2i1p1f1,1874,True,21.43154,20.850041717547334
r2i1p1f1,1875,True,20.392221,20.70229571715059
r2i1p1f1,1876,True,20.641382,21.11332718620986
r2i1p1f1,1877,True,21.102976,21.005197742940446
r2i1p1f1,1878,True,22.315065,20.957754457348294
r2i1p1f1,1879,True,21.538227,21.499755011144927
r2i1p1f1,1880,True,21.612518,21.72036092763512
r2i1p1f1,1881,True,21.560064,21.89580875213552
r2i1p1f1,1882,True,19.464613,21.555176973822675
r2i1p1f1,1883,True,19.170584,21.31053328735483
r2i1p1f1,1884,True,20.600815,21.545144160625746
r2i1p1f1,1885,True,20.415895,21.36515645478802
r2i1p1f1,1886,True,22.223787,21.15411082239342
r2i1p1f1,1887,True,22.855536,21.6094467980289
r2i1p1f1,1888,True,23.304193,21.34554210926001
r2i1p1f1,1889,True,23.525219,21.1948201877723
r2i1p1f1,1890,True,23.163685,21.376584156122597
r2i1p1f1,1891,True,23.032112,21.698844565706764
r2i1p1f1,1892,True,21.85979,21.748579114497762
r2i1p1f1,1893,True,21.677555,21.752502461712794
r2i1p1f1,1894,True,22.836239,22.00750717600568
r2i1p1f1,1895,True,22.741085,22.175592374627684
r2i1p1f1,1896,True,23.251461,22.174442778769066
r2i1p1f1,1897,True,21.87018,21.764355096127087
r2i1p1f1,1898,True,21.764185,21.48810394274226
r2i1p1f1,1899,True,22.671658,22.027764939282854
r2i1p1f1,1900,True,20.87606,21.718464980918885
r2i1p1f1,1901,True,21.640392,21.841990820215194
r2i1p1f1,1902,True,21.863977,21.974688077459327
r2i1p1f1,1903,True,20.70628,21.58381415732145
r2i1p1f1,1904,True,23.08607,21.827824287646244
r2i1p1f1,1905,True,22.284838,21.966922166045023
r2i1p1f1,1906,True,21.2933,22.08870907226896
r2i1p1f1,1907,True,21.277504,22.205605756881685
r2i1p1f1,1908,True,21.849342,22.50575010366366
r2i1p1f1,1909,True,21.207062,22.50386105457052
r2i1p1f1,1910,True,22.64477,22.440043722656977
r2i1p1f1,1911,True,22.285686,22.424111662269944
r2i1p1f1,1912,True,24.109278,22.56211747815099
r2i1p1f1,1913,True,23.32962,22.69159362726695
r2i1p1f1,1914,True,23.21302,22.94131617438319
r2i1p1f1,1915,True,22.450384,23.17670864329017
r2i1p1f1,1916,True,22.574677,22.64915984748441
r2i1p1f1,1917,True,23.187304,22.203557193373282
r2i1p1f1,1918,True,22.509974,22.488179421583123
r2i1p1f1,1919,True,22.35977,22.691280454512913
r2i1p1f1,1920,True,23.594069,23.01867022037582
r2i1p1f1,1921,True,23.490406,22.92634942706915
r2i1p1f1,1922,True,23.67106,22.41095106221228
r2i1p1f1,1923,True,24.338291,22.75960324403092
r2i1p1f1,1924,True,24.558807,22.941010831202632
r2i1p1f1,1925,True,24.846897,22.540123674603684
r2i1p1f1,1926,True,22.810059,22.062489412112797
r2i1p1f1,1927,True,23.783127,22.423208499767593
r2i1p1f1,1928,True,23.004366,22.365041627433815
r2i1p1f1,1929,True,24.620329,21.706163921303403
r2i1p1f1,1930,True,24.397675,22.193615044835894
r2i1p1f1,1931,True,22.960402,22.250029860406578
r2i1p1f1,1932,True,21.826674,21.669563694916842
r2i1p1f1,1933,True,22.122625,21.72968126856773
r2i1p1f1,1934,True,21.707851,21.774370057203143
r2i1p1f1,1935,True,22.09567,21.125133895287227
r2i1p1f1,1936,True,21.552866,21.69446660442373
r2i1p1f1,1937,True,21.196121,21.37563789006395
r2i1p1f1,1938,True,21.0834,21.566991681649927
r2i1p1f1,1939,True,19.966913,21.60031169943518
r2i1p1f1,1940,True,19.055923,21.52115808202519
r2i1p1f1,1941,True,19.05504,21.42332948265305
r2i1p1f1,1942,True,19.95598,21.546978785768452
r2i1p1f1,1943,True,21.923231,21.696617807754485
r2i1p1f1,1944,True,21.714085,21.206073527071016
r2i1p1f1,1945,True,21.468039,21.28952206662475
r2i1p1f1,1946,True,20.93025,21.18150546434183
r2i1p1f1,1947,True,22.002018,21.099769527004113
r2i1p1f1,1948,True,22.495789,21.481351013286258
r2i1p1f1,1949,True,22.591162,22.004337454884784
r2i1p1f1,1950,True,22.47214,22.370833705551487
r2i1p1f1,1951,True,21.580456,22.38895677575466
r2i1p1f1,1952,True,21.771807,21.952271636342793
r2i1p1f1,1953,True,22.86143,21.803108931850964
r2i1p1f1,1954,True,22.21016,21.789514554738677
r2i1p1f1,1955,True,21.36168,21.547539049650837
r2i1p1f1,1956,True,21.54362,21.391581697192656
r2i1p1f1,1957,True,20.64438,21.72604770807799
r2i1p1f1,1958,True,20.222313,21.857955106927356
r2i1p1f1,1959,True,20.360317,21.674624729283096
r2i1p1f1,1960,True,20.431461,21.696783988247912
r2i1p1f1,1961,True,22.198122,22.172409642941087
r2i1p1f1,1962,True,22.175879,22.56422597429873
r2i1p1f1,1963,True,21.924627,22.488453837029308
r2i1p1f1,1964,True,22.668198,22.510841421941056
r2i1p1f1,1965,True,21.160034,22.566872866569
r2i1p1f1,1966,True,22.44549,22.32027310743404
r2i1p1f1,1967,True,22.117167,22.70760719657644
r2i1p1f1,1968,True,23.521235,22.71993316637372
r2i1p1f1,1969,True,23.478514,23.131099773980832
r2i1p1f1,1970,True,24.063627,23.3710937921217
r2i1p1f1,1971,True,24.090063,23.881561755685297
r2i1p1f1,1972,True,24.77359,23.63369013833523
r2i1p1f1,1973,True,24.23347,23.355858023811795
r2i1p1f1,1974,True,25.328371,22.962441270361627
r2i1p1f1,1975,True,24.05232,22.703741477440165
r2i1p1f1,1976,True,23.97535,22.892117649153597
r2i1p1f1,1977,True,23.478642,23.54911358974281
r2i1p1f1,1978,True,21.399963,23.79201090213522
r2i1p1f1,1979,True,21.641546,23.6380983487287
r2i1p1f1,1980,True,24.514326,23.71832460262832
r2i1p1f1,1981,True,25.793703,23.792505769285576
r2i1p1f1,1982,True,25.30967,22.822036608798758
r2i1p1f1,1983,True,24.342354,23.234788411796366
r2i1p1f1,1984,True,23.10647,23.31228071444684
r2i1p1f1,1985,True,22.988579,22.8877115995601
r2i1p1f1,1986,True,24.01024,23.22069090286316
r2i1p1f1,1987,True,24.426151,23.21871256031906
r2i1p1f1,1988,True,24.826838,22.956215153075735
r2i1p1f1,1989,True,22.797205,23.262577879292074
r3i1p1f1,1853,True,21.578604,21.156916411458447
r3i1p1f1,1854,True,20.687157,21.293946682260046
r3i1p1f1,1855,True,20.464302,21.185705047014675
r3i1p1f1,1856,True,21.894617,21.508461510173614
r3i1p1f1,1857,True,22.096483,21.561907242643567
r3i1p1f1,1858,True,23.024471,21.204313823923947
r3i1p1f1,1859,True,22.310112,21.273918360855983
r3i1p1f1,1860,True,21.280426,21.59865737850162
r3i1p1f1,1861,True,21.55087,21.455796817055223
r3i1p1f1,1862,True,20.617346,21.807435037382326
r3i1p1f1,1863,True,19.737823,21.812992881418346
r3i1p1f1,1864,True,18.70522,22.240637027150548
r3i1p1f1,1865,True,19.610945,22.243588120819673
r3i1p1f1,1866,True,21.076796,21.92249455084487
r3i1p1f1,1867,True,22.423746,22.205667176443143
r3i1p1f1,1868,True,22.82455,22.080536487637712
r3i1p1f1,1869,True,21.253077,22.04653661319241
r3i1p1f1,1870,True,21.751354,22.082928612868056
r3i1p1f1,1871,True,21.59246,21.91528570192936
r3i1p1f1,1872,True,22.007387,22.05135014681276
r3i1p1f1,1873,True,20.54652,22.039765354088967
r3i1p1f1,1874,True,21.66508,21.530592360742123
r3i1p1f1,1875,True,20.63424,21.61392763605602
r3i1p1f1,1876,True,20.428793,22.14613941663591
r3i1p1f1,1877,True,20.221445,21.762015792128654
r3i1p1f1,1878,True,19.589373,21.19194264132768
r3i1p1f1,1879,True,19.405945,20.91558456598963
r3i1p1f1,1880,True,20.248163,20.81496549189834
r3i1p1f1,1881,True,19.799322,20.712544030632845
r3i1p1f1,1882,True,20.768837,21.00183154478981
r3i1p1f1,1883,True,18.9142,21.259317662895832
r3i1p1f1,1884,True,18.891045,21.28735287013761
r3i1p1f1,1885,True,20.584558,21.32936087886483
r3i1p1f1,1886,True,21.407303,21.33201723064123
r3i1p1f1,1887,True,21.874601,21.351827368692504
r3i1p1f1,1888,True,21.511507,21.44470684996855
r3i1p1f1,1889,True,20.551985,20.930939764878968
r3i1p1f1,1890,True,20.945805,21.284432518985025
r3i1p1f1,1891,True,19.145445,21.021900222225575
r3i1p1f1,1892,True,20.332535,21.288238831764925
r3i1p1f1,1893,True,20.511889,20.69858793744923
r3i1p1f1,1894,True,22.32525,21.489074081747383
r3i1p1f1,1895,True,23.392153,22.01782630700175
r3i1p1f1,1896,True,23.119389,21.86205713357154
r3i1p1f1,1897,True,21.134117,21.888265112080376
r3i1p1f1,1898,True,20.905169,21.975328167874125
r3i1p1f1,1899,True,20.964289,22.067007679982776
r3i1p1f1,1900,True,21.146902,22.097213504234595
r3i1p1f1,1901,True,19.607758,21.75846769741363
r3i1p1f1,1902,True,21.40327,21.547199482048534
r3i1p1f1,1903,True,21.336367,21.88663290149276
r3i1p1f1,1904,True,22.101381,21.821258019328123
r3i1p1f1,1905,True,22.148682,21.527854486093702
r3i1p1f1,1906,True,23.163685,21.67753973025169
r3i1p1f1,1907,True,22.428164,21.745873541649374
r3i1p1f1,1908,True,22.027918,21.466005052196774
r3i1p1f1,1909,True,21.537884,21.490397391617943
r3i1p1f1,1910,True,21.542643,21.781848708247587
r3i1p1f1,1911,True,24.161808,21.384609018957775
r3i1p1f1,1912,True,22.848257,21.38802183751465
r3i1p1f1,1913,True,22.46212,21.87427621240432
r3i1p1f1,1914,True,24.3054,21.970398021727686
r3i1p1f1,1915,True,23.9276,22.237047777984575
r3i1p1f1,1916,True,25.011747,22.838402449302055
r3i1p1f1,1917,True,23.437735,22.88747506671729
r3i1p1f1,1918,True,21.897785,22.557235654615333
r3i1p1f1,1919,True,22.241833,22.329678808548756
r3i1p1f1,1920,True,23.234875,22.47261180007809
r3i1p1f1,1921,True,23.216856,22.73307620835541
r3i1p1f1,1922,True,21.896015,22.17716011112152
r3i1p1f1,1923,True,20.636631,22.466439279300978
r3i1p1f1,1924,True,22.112078,22.492484332744016
r3i1p1f1,1925,True,24.036268,22.08818250258161
r3i1p1f1,1926,True,21.917078,21.75452809447261
r3i1p1f1,1927,True,23.54844,21.479264032294143
r3i1p1f1,1928,True,21.934624,21.52614977240117
r3i1p1f1,1929,True,21.358364,21.33351726097635
r3i1p1f1,1930,True,19.410973,21.02502835431593
r3i1p1f1,1931,True,20.236067,21.31507060651206
r3i1p1f1,1932,True,21.13097,21.183725779687276
r3i1p1f1,1933,True,21.865328,20.93089194033484
r3i1p1f1,1934,True,22.730156,21.49808037260039
r3i1p1f1,1935,True,21.54557,21.417807956409582
r3i1p1f1,1936,True,19.824543,21.482487396270393
r3i1p1f1,1937,True,20.020205,21.372093818215326
r3i1p1f1,1938,True,20.600391,21.555267737262255
r3i1p1f1,1939,True,22.262344,21.78755476978544
r3i1p1f1,1940,True,24.002792,22.02928118014805
r3i1p1f1,1941,True,22.31291,22.412475330305192
r3i1p1f1,1942,True,23.01309,22.341052378744124
r3i1p1f1,1943,True,23.269924,22.374041214307557
r3i1p1f1,1944,True,22.855057,22.2859126403309
r3i1p1f1,1945,True,22.224613,22.29734591647629
r3i1p1f1,1946,True,22.127903,22.06197597633419
r3i1p1f1,1947,True,21.954594,21.936032972031402
r3i1p1f1,1948,True,22.967781,21.976770693681548
r3i1p1f1,1949,True,21.966648,22.25819046636446
r3i1p1f1,1950,True,21.49799,21.632063659703817
r3i1p1f1,1951,True,22.057722,21.12110813658051
r3i1p1f1,1952,True,20.489151,21.76479598322456
r3i1p1f1,1953,True,19.056702,21.752860871595853
r3i1p1f1,1954,True,18.203943,21.50441017297992
r3i1p1f1,1955,True,19.80528,21.320432762089705
r3i1p1f1,1956,True,21.030039,21.483618323338373
r3i1p1f1,1957,True,21.996586,22.096611712586252
r3i1p1f1,1958,True,23.569372,21.65245224126337
