member,year,is_train_time,y_true,y_pred
r3i1p1f1,1909,True,21.537884,21.459063795705013
r3i1p1f1,1910,True,21.542643,21.67593782638521
r3i1p1f1,1911,True,24.161808,21.40034096334993
r3i1p1f1,1912,True,22.848257,21.44880076460043
r3i1p1f1,1913,True,22.46212,21.637739534410947
r3i1p1f1,1914,True,24.3054,21.76241695328682
r3i1p1f1,1915,True,23.9276,22.06970195778263
r3i1p1f1,1916,True,25.011747,22.793170104355788
r3i1p1f1,1917,True,23.437735,22.89499211612922
r3i1p1f1,1918,True,21.897785,22.496750392575873
r3i1p1f1,1919,True,22.241833,22.40414109498323
r3i1p1f1,1920,True,23.234875,22.41249710408976
r3i1p1f1,1921,True,23.216856,22.455466071946653
r3i1p1f1,1922,True,21.896015,22.132423108781936
r3i1p1f1,1923,True,20.636631,22.28168097448419
r3i1p1f1,1924,True,22.112078,22.30023784387473
r3i1p1f1,1925,True,24.036268,21.943302028096028
r3i1p1f1,1926,True,21.917078,21.749110792484714
r3i1p1f1,1927,True,23.54844,21.501216762086813
r3i1p1f1,1928,True,21.934624,21.46355611491251
r3i1p1f1,1929,True,21.358364,21.20126163605231
r3i1p1f1,1930,True,19.410973,21.058822404636643
r3i1p1f1,1931,True,20.236067,21.16505449475073
r3i1p1f1,1932,True,21.13097,21.317318715994062
r3i1p1f1,1933,True,21.865328,21.05163334346066
r3i1p1f1,1934,True,22.730156,21.69765619507711
r3i1p1f1,1935,True,21.54557,21.603269440211484
r3i1p1f1,1936,True,19.824543,21.677029430649362
r3i1p1f1,1937,True,20.020205,21.651546200823834
r3i1p1f1,1938,True,20.600391,21.561288773314185
r3i1p1f1,1939,True,22.262344,21.728322737767826
r3i1p1f1,1940,True,24.002792,21.9428368244562
r3i1p1f1,1941,True,22.31291,22.37956876305068
r3i1p1f1,1942,True,23.01309,22.32094314020216
r3i1p1f1,1943,True,23.269924,22.397076409484487
r3i1p1f1,1944,True,22.855057,22.24934910150121
r3i1p1f1,1945,True,22.224613,22.151645877072454
