var,lon,mode,lag,corr,abs_corr
thetao,W40p0,3,0,-0.598446708332455,0.598446708332455
so,W60p0,1,2,0.5790494453621741,0.5790494453621741
so,W60p0,1,1,0.5741119276601415,0.5741119276601415
thetao,W40p0,2,13,0.5560657347735058,0.5560657347735058
so,W60p0,1,3,0.554359876943544,0.554359876943544
thetao,W40p0,4,24,0.5438787761919366,0.5438787761919366
thetao,W30p0,4,22,0.5434330837538641,0.5434330837538641
so,W60p0,1,0,0.5417322365974729,0.5417322365974729
thetao,W60p0,2,0,-0.5414103777835801,0.5414103777835801
so,W10p0,2,16,0.5300943475827864,0.5300943475827864
thetao,W10p0,9,18,-0.5240595506623703,0.5240595506623703
thetao,W10p0,9,17,-0.5209458185192775,0.5209458185192775
thetao,W40p0,4,25,0.5172803922526696,0.5172803922526696
thetao,W20p0,4,22,-0.5164859913861818,0.5164859913861818
so,W60p0,1,4,0.5156507236544523,0.5156507236544523
thetao,W20p0,4,18,-0.5134387680353485,0.5134387680353485
thetao,W20p0,4,21,-0.5131840383662406,0.5131840383662406
thetao,W20p0,4,19,-0.5131250922971987,0.5131250922971987
so,W20p0,1,14,0.5118380691302936,0.5118380691302936
thetao,W60p0,6,15,-0.5102541301867178,0.5102541301867178
so,W10p0,2,15,0.5098724720977388,0.5098724720977388
thetao,W30p0,4,3,0.5097743026296271,0.5097743026296271
so,W40p0,2,3,0.5077246663934085,0.5077246663934085
thetao,W30p0,4,21,0.5065012417162021,0.5065012417162021
thetao,W20p0,4,20,-0.5061311859716123,0.5061311859716123
thetao,W20p0,4,23,-0.503364794957193,0.503364794957193
so,W10p0,2,14,0.5030025002255171,0.5030025002255171
so,W30p0,1,3,0.499841730686253,0.499841730686253
thetao,W40p0,4,23,0.4986274681339484,0.4986274681339484
thetao,W40p0,2,12,0.4958380775262754,0.4958380775262754
thetao,W40p0,2,14,0.4950236638643714,0.4950236638643714
so,W10p0,2,17,0.49441648769419955,0.49441648769419955
thetao,W20p0,4,17,-0.49256277267701915,0.49256277267701915
so,W60p0,1,5,0.49089881098892385,0.49089881098892385
thetao,W30p0,6,13,0.49024511359793327,0.49024511359793327
thetao,W30p0,6,14,0.49013317868982986,0.49013317868982986
so,W20p0,1,13,0.48405357794107917,0.48405357794107917
so,W30p0,1,4,0.4832904765913905,0.4832904765913905
thetao,W60p0,1,22,0.4828093242960298,0.4828093242960298
so,W30p0,1,13,0.4824384858034653,0.4824384858034653
so,W30p0,1,15,0.48164830741708975,0.48164830741708975
so,W40p0,2,4,0.4807525077251024,0.4807525077251024
thetao,W20p0,4,24,-0.480151887335554,0.480151887335554
thetao,W20p0,4,15,-0.4797448266539373,0.4797448266539373
thetao,W20p0,4,16,-0.47969593450826536,0.47969593450826536
thetao,W60p0,2,22,0.47941597237548994,0.47941597237548994
thetao,W30p0,4,23,0.47814588853333834,0.47814588853333834
thetao,W40p0,2,11,0.47693209452258045,0.47693209452258045
thetao,W10p0,9,16,-0.4765272003068074,0.4765272003068074
so,W30p0,1,14,0.47544634212147485,0.47544634212147485
so,W40p0,2,2,0.4737356834184161,0.4737356834184161
thetao,W60p0,2,1,-0.47272478226610387,0.47272478226610387
so,W20p0,1,16,0.4721289971214026,0.4721289971214026
so,W10p0,10,25,0.4714029547059307,0.4714029547059307
so,W10p0,4,2,0.47137810085302106,0.47137810085302106
thetao,W30p0,5,24,-0.4707573827600725,0.4707573827600725
so,W60p0,3,19,-0.47062750864359465,0.47062750864359465
thetao,W30p0,5,20,-0.4703835497490223,0.4703835497490223
so,W20p0,1,15,0.46901662960037044,0.46901662960037044
thetao,W10p0,1,0,-0.4687050060600453,0.4687050060600453
thetao,W60p0,2,23,0.46801588709977726,0.46801588709977726
so,W40p0,7,25,-0.4671783962715084,0.4671783962715084
thetao,W40p0,4,22,0.4671385075772108,0.4671385075772108
so,W30p0,1,16,0.465945442791804,0.465945442791804
thetao,W30p0,5,21,-0.465430998347738,0.465430998347738
thetao,W40p0,3,1,-0.4653888862580539,0.4653888862580539
thetao,W30p0,7,18,0.4651753353126644,0.4651753353126644
thetao,W30p0,4,2,0.4642983936724974,0.4642983936724974
thetao,W20p0,4,14,-0.4642696098446031,0.4642696098446031
thetao,W30p0,5,23,-0.46420591347191414,0.46420591347191414
thetao,W20p0,4,25,-0.4630903692236189,0.4630903692236189
so,W10p0,4,1,0.46298307987442294,0.46298307987442294
thetao,W60p0,1,23,0.46165868736600313,0.46165868736600313
thetao,W40p0,4,21,0.46105200130923896,0.46105200130923896
thetao,W10p0,9,19,-0.4605233375880036,0.4605233375880036
thetao,W60p0,2,25,0.45876819594577817,0.45876819594577817
thetao,W30p0,4,18,0.45828087458758415,0.45828087458758415
thetao,W20p0,2,0,-0.4568789181844283,0.4568789181844283
thetao,W60p0,6,14,-0.45681792230588436,0.45681792230588436
so,W60p0,1,6,0.4568079339317609,0.4568079339317609
so,W40p0,2,1,0.45673324586867176,0.45673324586867176
thetao,W30p0,4,4,0.456307510507478,0.456307510507478
thetao,W60p0,1,21,0.4551928699209302,0.4551928699209302
so,W60p0,7,21,-0.4535998677031864,0.4535998677031864
thetao,W60p0,1,24,0.4528245269476839,0.4528245269476839
thetao,W40p0,8,22,0.45228576777925383,0.45228576777925383
thetao,W30p0,6,12,0.451639027342854,0.451639027342854
so,W40p0,2,13,0.45146324960195183,0.45146324960195183
thetao,W10p0,1,2,-0.45095427181910136,0.45095427181910136
thetao,W30p0,7,17,0.4500494188259915,0.4500494188259915
so,W40p0,7,23,-0.44980132109221854,0.44980132109221854
so,W30p0,1,2,0.44819506779331586,0.44819506779331586
thetao,W30p0,4,24,0.4476644852827819,0.4476644852827819
so,W10p0,2,18,0.44722324495994603,0.44722324495994603
so,W30p0,2,4,-0.4465596854306798,0.4465596854306798
thetao,W30p0,4,19,0.4464506642288074,0.4464506642288074
so,W10p0,10,13,0.4454455923936372,0.4454455923936372
so,W30p0,3,0,0.44348218543290224,0.44348218543290224
thetao,W60p0,7,22,0.4431320613425749,0.4431320613425749
so,W60p0,7,20,-0.44301101738467097,0.44301101738467097
so,W20p0,9,21,0.4425090043698398,0.4425090043698398
thetao,W20p0,1,3,0.4421438366581368,0.4421438366581368
thetao,W30p0,5,22,-0.4397171970452162,0.4397171970452162
thetao,W30p0,4,20,0.4390239828302458,0.4390239828302458
so,W30p0,1,17,0.43866250828104253,0.43866250828104253
thetao,W60p0,2,21,0.43780894647741586,0.43780894647741586
so,W40p0,7,24,-0.4368092854159706,0.4368092854159706
thetao,W60p0,2,24,0.43626758409812644,0.43626758409812644
thetao,W20p0,5,0,-0.4360339526417946,0.4360339526417946
thetao,W60p0,6,16,-0.435238387855761,0.435238387855761
so,W40p0,2,5,0.4350775913378111,0.4350775913378111
so,W10p0,10,12,0.43483502590081763,0.43483502590081763
thetao,W30p0,5,25,-0.4347680709893458,0.4347680709893458
thetao,W40p0,2,10,0.43476584034103677,0.43476584034103677
so,W10p0,4,3,0.4338623213957934,0.4338623213957934
thetao,W20p0,1,2,0.4337209732691728,0.4337209732691728
thetao,W40p0,2,15,0.4335704898667277,0.4335704898667277
thetao,W60p0,1,15,0.4330168945057911,0.4330168945057911
so,W60p0,1,7,0.432484470392766,0.432484470392766
thetao,W40p0,8,25,0.432476549120411,0.432476549120411
so,W10p0,5,17,0.43076673281804007,0.43076673281804007
thetao,W30p0,7,19,0.4306059696708076,0.4306059696708076
so,W40p0,2,14,0.43060412869790415,0.43060412869790415
thetao,W20p0,4,13,-0.42995348294287306,0.42995348294287306
so,W40p0,2,15,0.42917558610012485,0.42917558610012485
thetao,W20p0,1,4,0.42856011632239016,0.42856011632239016
so,W10p0,10,11,0.4283795221656006,0.4283795221656006
thetao,W60p0,1,19,0.42760163618164904,0.42760163618164904
so,W60p0,3,20,-0.4271075478215705,0.4271075478215705
thetao,W30p0,7,16,0.42640981340447076,0.42640981340447076
so,W10p0,10,10,0.42599124403982175,0.42599124403982175
thetao,W40p0,2,16,0.4257445619935264,0.4257445619935264
thetao,W10p0,8,10,-0.4253203387405901,0.4253203387405901
thetao,W10p0,1,1,-0.4252412365054484,0.4252412365054484
so,W10p0,5,18,0.42487632001776643,0.42487632001776643
thetao,W40p0,8,21,0.4241806924824693,0.4241806924824693
so,W20p0,1,17,0.4236292697207778,0.4236292697207778
thetao,W10p0,4,19,0.42323538060701105,0.42323538060701105
thetao,W30p0,4,25,0.4229346964020677,0.4229346964020677
thetao,W10p0,2,0,-0.42285828310778245,0.42285828310778245
so,W10p0,4,4,0.42143536696654155,0.42143536696654155
so,W20p0,10,0,0.42137538759199783,0.42137538759199783
so,W40p0,3,11,0.42113175524497143,0.42113175524497143
thetao,W20p0,4,12,-0.4202375460117469,0.4202375460117469
thetao,W60p0,10,8,0.419778199508529,0.419778199508529
so,W20p0,1,12,0.4196650949243249,0.4196650949243249
thetao,W40p0,8,23,0.4195587312916807,0.4195587312916807
so,W30p0,1,1,0.41954411649630685,0.41954411649630685
so,W30p0,2,5,-0.41813029157257103,0.41813029157257103
thetao,W10p0,9,25,-0.41777387582818815,0.41777387582818815
so,W30p0,8,21,0.4171961848752642,0.4171961848752642
so,W60p0,8,3,-0.41694506755628186,0.41694506755628186
so,W60p0,8,2,-0.41678032736174614,0.41678032736174614
thetao,W60p0,1,20,0.416320971300596,0.416320971300596
thetao,W10p0,2,22,0.41629404297849243,0.41629404297849243
so,W10p0,2,13,0.41625027996277036,0.41625027996277036
so,W40p0,9,20,-0.41382801927665125,0.41382801927665125
thetao,W40p0,2,17,0.4130192709730563,0.4130192709730563
so,W60p0,7,19,-0.41210846501952253,0.41210846501952253
thetao,W60p0,1,25,0.41200406102719483,0.41200406102719483
so,W30p0,1,5,0.41158832859003075,0.41158832859003075
thetao,W60p0,1,16,0.41153725575227074,0.41153725575227074
thetao,W20p0,9,4,-0.4109664386838457,0.4109664386838457
so,W10p0,10,24,0.41072163469085315,0.41072163469085315
so,W40p0,2,16,0.41042968101986177,0.41042968101986177
thetao,W30p0,6,11,0.4099406196496916,0.4099406196496916
thetao,W20p0,9,6,-0.4095986910452525,0.4095986910452525
thetao,W40p0,4,20,0.4093915948010707,0.4093915948010707
so,W10p0,4,0,0.4090932620985837,0.4090932620985837
so,W60p0,1,8,0.40905720159684184,0.40905720159684184
thetao,W30p0,7,15,0.40897896931645095,0.40897896931645095
thetao,W60p0,10,9,0.40882687547796615,0.40882687547796615
thetao,W60p0,7,21,0.4086921350897045,0.4086921350897045
thetao,W10p0,9,24,-0.40843551919870247,0.40843551919870247
so,W10p0,10,14,0.40739947552911493,0.40739947552911493
thetao,W10p0,9,23,-0.4071708352719449,0.4071708352719449
so,W40p0,2,0,0.40688268368996666,0.40688268368996666
thetao,W10p0,2,23,0.4063721621487224,0.4063721621487224
so,W60p0,7,23,-0.40580764021598503,0.40580764021598503
so,W30p0,8,22,0.40496508115229213,0.40496508115229213
thetao,W60p0,1,18,0.40401739198350994,0.40401739198350994
so,W60p0,3,18,-0.4037230403076795,0.4037230403076795
thetao,W40p0,4,17,0.4019688377826177,0.4019688377826177
so,W40p0,2,17,0.40140591158421624,0.40140591158421624
so,W40p0,3,12,0.40139404087637925,0.40139404087637925
thetao,W30p0,6,15,0.40139367733559816,0.40139367733559816
thetao,W40p0,8,24,0.4013156199577071,0.4013156199577071
thetao,W10p0,4,18,0.4007751391075004,0.4007751391075004
thetao,W60p0,6,13,-0.40053857189728287,0.40053857189728287
thetao,W60p0,1,17,0.400395928244228,0.400395928244228
thetao,W10p0,9,20,-0.4003511922323511,0.4003511922323511
thetao,W10p0,8,11,-0.39920268509702717,0.39920268509702717
so,W60p0,1,9,0.39750854334420815,0.39750854334420815
thetao,W60p0,2,2,-0.3969567466824688,0.3969567466824688
thetao,W20p0,5,19,-0.3959279986863873,0.3959279986863873
thetao,W30p0,4,6,0.39547384955313597,0.39547384955313597
so,W30p0,8,25,0.3953653161229869,0.3953653161229869
so,W30p0,1,12,0.3953616884991516,0.3953616884991516
thetao,W30p0,4,5,0.39459725196585854,0.39459725196585854
so,W40p0,2,9,0.39446848641936794,0.39446848641936794
thetao,W10p0,2,24,0.39381860109832884,0.39381860109832884
so,W20p0,9,19,0.3928250979816669,0.3928250979816669
thetao,W10p0,9,15,-0.39235046890034264,0.39235046890034264
thetao,W10p0,8,9,-0.39184494092157435,0.39184494092157435
so,W40p0,2,6,0.3917962367682355,0.3917962367682355
so,W20p0,3,4,0.391721272736413,0.391721272736413
thetao,W30p0,4,17,0.3915490860000847,0.3915490860000847
thetao,W60p0,1,14,0.3915266313351878,0.3915266313351878
thetao,W30p0,4,16,0.39133352628345747,0.39133352628345747
thetao,W40p0,8,19,0.3912911362621268,0.3912911362621268
so,W10p0,5,16,0.391155682597897,0.391155682597897
thetao,W10p0,4,17,0.39104038628516513,0.39104038628516513
thetao,W40p0,2,9,0.39049340921917464,0.39049340921917464
thetao,W10p0,4,15,0.38917994562922503,0.38917994562922503
thetao,W20p0,4,11,-0.38895926293537275,0.38895926293537275
thetao,W60p0,6,11,-0.3888614128076103,0.3888614128076103
thetao,W40p0,7,20,-0.3886186360176396,0.3886186360176396
so,W30p0,2,7,-0.3881621190651309,0.3881621190651309
thetao,W10p0,4,20,0.38811053168025866,0.38811053168025866
thetao,W20p0,5,18,-0.388079376667148,0.388079376667148
thetao,W60p0,6,17,-0.3874329737212057,0.3874329737212057
thetao,W10p0,4,16,0.38740106873653996,0.38740106873653996
thetao,W60p0,10,10,0.3870236898142327,0.3870236898142327
thetao,W60p0,6,18,-0.3863578659683728,0.3863578659683728
so,W30p0,1,22,0.3862007302760248,0.3862007302760248
thetao,W60p0,1,11,0.3858942540429026,0.3858942540429026
so,W10p0,10,15,0.38499253433366765,0.38499253433366765
so,W30p0,1,18,0.3846843211529188,0.3846843211529188
so,W10p0,5,19,0.3843771875700812,0.3843771875700812
so,W20p0,1,4,0.3842757727296717,0.3842757727296717
thetao,W60p0,6,19,-0.38411628871201625,0.38411628871201625
thetao,W20p0,5,20,-0.38294004544506727,0.38294004544506727
so,W40p0,2,7,0.38293560780386177,0.38293560780386177
so,W10p0,10,16,0.3828529699308788,0.3828529699308788
so,W10p0,7,0,0.3828444008383309,0.3828444008383309
thetao,W60p0,10,17,0.38245580767140436,0.38245580767140436
so,W30p0,2,6,-0.3824214500837078,0.3824214500837078
thetao,W10p0,1,3,-0.38224139595924117,0.38224139595924117
thetao,W40p0,4,14,0.3818500756930922,0.3818500756930922
thetao,W20p0,1,1,0.3813940455411655,0.3813940455411655
so,W10p0,2,23,0.3811384338273502,0.3811384338273502
so,W20p0,9,17,0.38081951448754875,0.38081951448754875
thetao,W10p0,8,6,-0.3807603246103914,0.3807603246103914
so,W30p0,8,19,0.3805361886077166,0.3805361886077166
thetao,W10p0,2,21,0.38010779914907866,0.38010779914907866
so,W20p0,3,5,0.37992049581378234,0.37992049581378234
so,W10p0,2,19,0.37907866668658535,0.37907866668658535
so,W20p0,1,11,0.3790719062809498,0.3790719062809498
so,W40p0,2,10,0.378980008910214,0.378980008910214
