year,amoc_true,amoc_pred,is_used,is_train,is_test,split_year,alpha,test_r2,model,target,mode,features
1911,12.789105415344238,-0.04541924196944069,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1912,12.429242134094238,-0.08536338723245646,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1913,12.24145793914795,-0.11240285445610436,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1914,12.626005172729492,-0.13356964990864478,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1915,12.12126636505127,-0.05485226694012878,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1916,12.17021369934082,-0.059515180172289614,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1917,12.350411415100098,-0.03820389855929018,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1918,12.306118965148926,-0.06575569155098845,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1919,12.357422828674316,-0.06714217741909655,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1920,12.148756980895996,-0.09929130082830029,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1921,12.520747184753418,-0.23068669795113061,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1922,12.324307441711426,-0.17758263209664765,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1923,12.484086990356445,-0.19096611838064345,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1924,12.381183624267578,-0.1610653677321596,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1925,12.275217056274414,-0.16663750176325984,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1926,12.309292793273926,-0.1989677426119591,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1927,12.241351127624512,-0.1255577793441417,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1928,12.462714195251465,-0.10205450930315188,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1929,12.31291675567627,-0.07673934543003312,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1930,12.591658592224121,0.03608685783656494,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1931,12.550759315490723,-0.05942415258582874,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1932,12.174699783325195,-0.13500305687236608,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1933,12.265599250793457,-0.07584892753248157,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1934,12.268196105957031,-0.045417571838104964,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1935,12.47824478149414,0.07378644065450439,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1936,12.123944282531738,0.019294860986015308,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1937,12.027434349060059,-0.047445861825718263,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1938,12.423815727233887,-0.0823673628658221,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1939,12.375693321228027,-0.07797897639913721,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1940,12.548441886901855,-0.10685654657176243,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1941,12.589094161987305,-0.10733348426273236,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1942,12.028037071228027,-0.04148505686019266,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1943,12.291462898254395,0.005607593250176114,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1944,12.167519569396973,-0.08704955500772592,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1945,12.179678916931152,-0.17256226890245163,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1946,12.30629825592041,-0.12828337716258548,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1947,12.644927978515625,-0.040748453238520776,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1948,12.451020240783691,-0.030474800090878874,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1949,12.281612396240234,0.01766161516315749,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1950,12.190728187561035,-0.0002855321698685566,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1951,12.28465747833252,-0.008545019122074126,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1952,12.402729034423828,-0.03480705474738331,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1953,12.381715774536133,0.03415746318847712,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1954,12.726752281188965,0.022258596564734032,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1955,12.5324068069458,-0.040713898601408685,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1956,12.552889823913574,-0.05519649935339045,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1957,12.703556060791016,-0.046368163644989996,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1958,12.743924140930176,-0.06729334659189949,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1959,12.35717487335205,-0.055901861086746336,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1960,12.546728134155273,0.0315182911132643,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1961,12.545711517333984,0.07052166438288694,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1962,12.546160697937012,0.15142264360540816,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1963,12.81006908416748,0.1902725602474974,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1964,12.914548873901367,0.19523924359785133,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1965,12.844400405883789,0.10764383047694621,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1966,12.689393043518066,0.14812026757496105,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1967,13.026211738586426,0.1942889600301697,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1968,13.041326522827148,0.14415863927988404,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1969,12.94426155090332,0.09844208379255766,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1970,12.739212989807129,0.07371702044902574,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1971,12.877924919128418,0.08020269072617806,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1972,12.990944862365723,0.07328776112787691,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1973,13.034843444824219,0.10618794448758294,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1974,13.433622360229492,0.15053943254041685,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1975,12.968236923217773,0.08541958092529459,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1976,13.008384704589844,0.08896182097789947,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1977,13.023893356323242,0.08233176313052462,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1978,12.91292953491211,0.12457462627646322,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1979,12.80457878112793,0.10017052825415426,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1980,12.6852445602417,0.1229391117536286,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1981,13.123992919921875,0.09691278517090042,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1982,12.886408805847168,-0.02143111412240483,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1983,13.005186080932617,-0.0543971989473917,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1984,13.028727531433105,-0.08484946477422388,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1985,13.084372520446777,-0.08624762210523333,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1986,13.177950859069824,-0.06133531416531286,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1987,13.003222465515137,-0.04934358934807829,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1988,13.102435111999512,-0.03341229870193152,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1989,13.38892650604248,-0.12331165936269735,True,True,False,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1990,13.1448335647583,-0.0385400136562958,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1991,13.223442077636719,-0.05663322933610394,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1992,13.312226295471191,-0.12058826028607567,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1993,13.036309242248535,-0.11678201224863852,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1994,12.636747360229492,0.0035773529931982747,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1995,12.628859519958496,-0.022138093916268944,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1996,13.099532127380371,-0.08146463062962674,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1997,13.111042022705078,-0.04482101887157574,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1998,12.868191719055176,0.007239444641358182,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
1999,12.900466918945312,-0.033483558497699316,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2000,12.868815422058105,-0.0833375434711077,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2001,12.49875259399414,-0.16596366910868293,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2002,12.201947212219238,-0.1760383481124882,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
2003,12.159339904785156,-0.12378396682452612,True,False,True,1989,30.0,0.0961426296982788,IPSL-CM6A-LR,AMOC_45N_ensmean,ensmean,thetao W60p0 EOF1 lag8
