n_features,post_r2,delta_r2
1,0.005943144035798653,
2,0.006113525302510858,0.0001703812667122051
3,0.006749430339489604,0.0006359050369787456
4,0.010249107759854326,0.003499677420364722
5,0.02097462129738803,0.010725513537533704
6,0.021029608069741745,5.498677235371563e-05
7,0.022570261625407206,0.001540653555665461
8,0.0384091099982955,0.015838848372888292
9,0.05728056038334095,0.018871450385045452
10,0.06384515048863326,0.006564590105292312
11,0.0738174386088899,0.009972288120256634
12,0.09401799200988792,0.020200553400998023
13,0.1032532954803218,0.009235303470433887
14,0.13376219921731958,0.030508903736997772
15,0.13688569549986418,0.003123496282544602
16,0.1648196764105827,0.027933980910718526
17,0.16694453357958494,0.0021248571690022366
18,0.17552411125502765,0.008579577675442707
19,0.17998933335079115,0.004465222095763499
20,0.18491346366920403,0.004924130318412878
21,0.20799372509268765,0.023080261423483628
22,0.2093503075021249,0.001356582409437257
23,0.22248897231570797,0.013138664813583056
24,0.22333997645335113,0.0008510041376431632
25,0.22536986151063976,0.0020298850572886273
26,0.22533139866322072,-3.846284741904071e-05
27,0.2271921367203642,0.001860738057143485
28,0.23813389604319224,0.010941759322828037
29,0.24316121220674092,0.0050273161635486785
30,0.24328211315537418,0.0001209009486332624
31,0.24498343537343992,0.0017013222180657372
32,0.2460850346905029,0.0011015993170629956
33,0.24594856614200666,-0.00013646854849624912
34,0.24863520749161028,0.0026866413496036134
35,0.2489173655789254,0.0002821580873151319
36,0.2514252614871467,0.0025078959082213137
37,0.25374334024016987,0.002318078753023145
38,0.269314074371129,0.015570734130959107
39,0.2694764742294601,0.00016239985833110815
40,0.27920449817549176,0.009728023946031672
41,0.2795259795623385,0.00032148138684673366
42,0.27966292450185304,0.00013694493951454945
43,0.28482878879751505,0.005165864295662015
44,0.2995661803583278,0.014737391560812774
45,0.29956429978020516,-1.8805781226705065e-06
46,0.3071261045401804,0.007561804759975255
47,0.31289691321547,0.005770808675289563
48,0.31309355180101905,0.00019663858554908042
49,0.3131643778534706,7.082605245156692e-05
50,0.3139382630916655,0.0007738852381948824
51,0.3279781764140862,0.014039913322420716
52,0.33065865756658774,0.0026804811525015237
53,0.3312388554194531,0.0005801978528653384
54,0.34116199684286497,0.009923141423411885
55,0.3420920835110277,0.000930086668162744
56,0.3422510207582339,0.00015893724720617008
57,0.3422988451206186,4.782436238470744e-05
58,0.3435809064135523,0.0012820612929337338
59,0.34519913797151436,0.0016182315579620354
60,0.34707302887964964,0.0018738909081352784
