k,r2_train,corr_train,r2_test,corr_test,subset_idx,subset_features,candidate_source,candidate_method,selected_by,amoc_variant,amoc_var_used
1,0.8150732657699661,0.9028384881556186,0.6961570820130705,0.859431445385848,4,thetao W10p0 EOF2 lag4,spike_curve_post.csv,all,train,smooth,AMOC_45N_smooth
2,0.9115605320674541,0.9547649513403202,0.27039803696599407,0.8799748487837704,"0,4",thetao W40p0 EOF2 lag0 | thetao W10p0 EOF2 lag4,spike_curve_post.csv,all,train,smooth,AMOC_45N_smooth
3,0.9398629998889756,0.9694701577277859,0.3851858407131301,0.9392671495324483,"0,4,40",thetao W40p0 EOF2 lag0 | thetao W10p0 EOF2 lag4 | thetao W30p0 EOF5 lag7,spike_curve_post.csv,all,train,smooth,AMOC_45N_smooth
