n_features,post_r2,delta_r2
1,0.0009383960760850352,
2,0.016373731223621846,0.01543533514753681
3,0.016800529476016735,0.0004267982523948888
4,0.21643841846232925,0.19963788898631252
5,0.43308947792354635,0.2166510594612171
6,0.6053454809974936,0.17225600307394728
7,0.7012824552080463,0.0959369742105527
8,0.7418706268503437,0.04058817164229733
9,0.7435129898548241,0.001642363004480396
10,0.7446229414464877,0.001109951591663605
11,0.7890299649691912,0.04440702352270354
12,0.7910242073746822,0.0019942424054909536
13,0.7993057981088662,0.008281590734183997
14,0.8016075768958941,0.002301778787027975
15,0.8398433602199932,0.03823578332409905
16,0.845404734449427,0.005561374229433813
17,0.84563920336392,0.00023446891449296903
18,0.9346446922016187,0.08900548883769877
19,0.9364712268031876,0.0018265346015688966
20,0.936471080676955,-1.4612623266962999e-07
21,0.9905442848818153,0.05407320420486039
22,0.99151394315879,0.0009696582769747053
23,0.9953292148696813,0.0038152717108912437
24,0.9984664000794723,0.0031371852097910047
25,0.9984199998949076,-4.6400184564698854e-05
26,0.9985159897233059,9.598982839831294e-05
27,0.9987310741520475,0.0002150844287416298
28,0.9992858929707537,0.0005548188187061154
29,0.9999373481450854,0.0006514551743317387
30,0.9999339112061153,-3.436938970091674e-06
31,0.9999683590427957,3.444783668038465e-05
32,0.9999892451627495,2.088611995376688e-05
33,0.9999895228262973,2.776635478207723e-07
34,0.9999924798262481,2.9569999507872424e-06
35,0.9999935220842456,1.0422579975744029e-06
36,0.9999935470349646,2.4950718935379257e-08
37,0.9999948067338011,1.2596988365753958e-06
38,0.9999948314855212,2.4751720006932487e-08
39,0.9999965033138761,1.67182835497659e-06
40,0.9999969726446719,4.693307957825965e-07
41,0.9999969581952578,-1.4449414109662939e-08
42,0.9999972993742087,3.411789508689367e-07
43,0.9999973143555007,1.4981291984739187e-08
44,0.9999972682134219,-4.614207871345144e-08
45,0.9999973388806713,7.066724938553648e-08
46,0.9999973717591906,3.2878519240497894e-08
47,0.9999975306269331,1.5886774251683278e-07
48,0.9999975312896383,6.627052240304465e-10
49,0.9999975680445297,3.675489135268606e-08
50,0.9999976347416928,6.66971631257951e-08
51,0.9999982378073767,6.030656839461912e-07
52,0.999998364689927,1.268825502442894e-07
53,0.9999985741383982,2.094484712333866e-07
54,0.999998574311433,1.7303480870367594e-10
55,0.9999986059375685,3.162613548823856e-08
56,0.9999988215461796,2.156086110760569e-07
57,0.9999988908620039,6.931582430258487e-08
58,0.9999990427238282,1.5186182433790663e-07
59,0.9999991279854056,8.526157735389006e-08
60,0.9999991287170045,7.315988925782335e-10
